"","Phy","Valid","abs_lat_native","total.area.introduced","Stratum","Phy_all_underscore","total.area.native","LogArea.native","Name","EFN","Domatia","Seed_Dispersal"
"2790","Temnothorax_niger","Temnothorax.niger",40.28880058,0,NA,"Temnothorax_niger",1506923.994,6.178091348,"Temnothorax niger",0,0,0
"2791","Temnothorax_nigriceps","Temnothorax.nigriceps",52.16165058,0,NA,"Temnothorax_nigriceps",9199659.5,6.963771753,"Temnothorax nigriceps",0,0,0
"2792","Temnothorax_nigritus","Temnothorax.nigritus",35.03375058,0,NA,"Temnothorax_nigritus",4098780.387,6.612654649,"Temnothorax nigritus",0,0,0
"2793","Temnothorax_nitens","Temnothorax.nitens",39.53205058,0,NA,"Temnothorax_nitens",5180292.253,6.714354262,"Temnothorax nitens",0,0,0
"2794","Temnothorax_nylanderi","Temnothorax.nylanderi",45.07070058,0,NA,"Temnothorax_nylanderi",12110829.39,7.083173886,"Temnothorax nylanderi",0,0,1
"2795","Temnothorax_pardoi","Temnothorax.pardoi",39.37765058,0,NA,"Temnothorax_pardoi",1525336.422,6.183365641,"Temnothorax pardoi",0,0,0
"2796","Temnothorax_parvulus","Temnothorax.parvulus",44.01835058,0,NA,"Temnothorax_parvulus",13895647.09,7.142878776,"Temnothorax parvulus",0,0,0
"2797","Temnothorax_pergandei","Temnothorax.pergandei",33.94880058,0,NA,"Temnothorax_pergandei",4789794.089,6.680316844,"Temnothorax pergandei",0,0,0
"2798","Temnothorax_pilagens","Temnothorax.pilagens",45.00595058,0,NA,"Temnothorax_pilagens",275527.2764,5.440164599,"Temnothorax pilagens",0,0,0
"2799","Temnothorax_racovitzai","Temnothorax.racovitzai",42.94995058,0,NA,"Temnothorax_racovitzai",1595118.561,6.202792968,"Temnothorax racovitzai",0,0,1
"2800","Temnothorax_recedens","Temnothorax.recedens",40.78500058,42867.41366,"Epigaeic","Temnothorax_recedens",13094872.66,7.11710128,"Temnothorax recedens",0,0,0
"2801","Temnothorax_rottenbergii","Temnothorax.rottenbergii",35.03375058,0,NA,"Temnothorax_rottenbergii",5382525.016,6.730986057,"Temnothorax rottenbergii",0,0,0
"2802","Temnothorax_rudis","Temnothorax.rudis",46.26970058,0,NA,"Temnothorax_rudis",2065028.264,6.314926,"Temnothorax rudis",0,0,0
"2803","Temnothorax_rugatulus","Temnothorax.rugatulus",47.74470058,0,NA,"Temnothorax_rugatulus",7493648.98,6.874693346,"Temnothorax rugatulus",0,0,0
"2804","Temnothorax_schmittii","Temnothorax.schmittii",30.29270058,0,NA,"Temnothorax_schmittii",731156.9888,5.864010636,"Temnothorax schmittii",0,0,0
"2805","Temnothorax_semenovi","Temnothorax.semenovi",38.94300058,0,NA,"Temnothorax_semenovi",3892446.928,6.5902227,"Temnothorax semenovi",0,0,0
"2806","Temnothorax_semiruber","Temnothorax.semiruber",37.83395058,0,NA,"Temnothorax_semiruber",1203376.342,6.080401469,"Temnothorax semiruber",0,0,0
"2807","Temnothorax_smithi","Temnothorax.smithi",33.43245058,0,NA,"Temnothorax_smithi",1370599.452,6.136910554,"Temnothorax smithi",0,0,0
"2808","Temnothorax_sordidulus","Temnothorax.sordidulus",44.93270058,0,NA,"Temnothorax_sordidulus",2182174.71,6.338889518,"Temnothorax sordidulus",0,0,0
"2809","Temnothorax_striatulus","Temnothorax.striatulus",17.72595058,0,NA,"Temnothorax_striatulus",523250.1937,5.718709398,"Temnothorax striatulus",0,0,0
"2810","Temnothorax_terrigena","Temnothorax.terrigena",27.72760058,0,NA,"Temnothorax_terrigena",798266.0296,5.902147648,"Temnothorax terrigena",0,0,0
"2811","Temnothorax_texanus","Temnothorax.texanus",34.23300058,0,NA,"Temnothorax_texanus",5233613.955,6.718801685,"Temnothorax texanus",0,0,0
"2812","Temnothorax_tuberum","Temnothorax.tuberum",50.41415058,0,NA,"Temnothorax_tuberum",24978546.7,7.397567167,"Temnothorax tuberum",0,0,0
"2813","Temnothorax_turcicus","Temnothorax.turcicus",42.47745058,0,NA,"Temnothorax_turcicus",1259100.922,6.100060542,"Temnothorax turcicus",0,0,0
"2814","Temnothorax_tyndalei","Temnothorax.tyndalei",31.38455058,0,NA,"Temnothorax_tyndalei",3303376.598,6.518958088,"Temnothorax tyndalei",0,0,0
"2815","Temnothorax_unifasciatus","Temnothorax.unifasciatus",44.01835058,244186.791,"Epigaeic","Temnothorax_unifasciatus",19144788.82,7.28205058,"Temnothorax unifasciatus",1,0,0
"2816","Temnothorax_wollastoni","Temnothorax.wollastoni",31.56665058,0,NA,"Temnothorax_wollastoni",817.1246233,2.912288298,"Temnothorax wollastoni",0,0,0
"2817","Tetramorium_aculeatum","Tetramorium.aculeatum",2.09680058,0,NA,"Tetramorium_aculeatum",12076813.18,7.081952348,"Tetramorium aculeatum",1,0,0
"2818","Tetramorium_adamsi","Tetramorium.adamsi",18.77294942,0,NA,"Tetramorium_adamsi",593087.2472,5.773118586,"Tetramorium adamsi",0,0,0
"2819","Tetramorium_aegeum","Tetramorium.aegeum",40.48675058,0,NA,"Tetramorium_aegeum",164162.92,5.215275068,"Tetramorium aegeum",0,0,0
"2820","Tetramorium_aherni","Tetramorium.aherni",18.77294942,0,NA,"Tetramorium_aherni",593087.2472,5.773118586,"Tetramorium aherni",0,0,0
"2821","Tetramorium_akengense","Tetramorium.akengense",2.44364942,0,NA,"Tetramorium_akengense",2422730.916,6.384305181,"Tetramorium akengense",0,0,0
"2822","Tetramorium_ala","Tetramorium.ala",18.77294942,0,NA,"Tetramorium_ala",593087.2472,5.773118586,"Tetramorium ala",0,0,0
"2823","Tetramorium_alpestre","Tetramorium.alpestre",43.17705058,0,NA,"Tetramorium_alpestre",1495644.207,6.174828293,"Tetramorium alpestre",0,0,0
"2824","Tetramorium_amalae","Tetramorium.amalae",23.88590058,0,NA,"Tetramorium_amalae",1955714.508,6.291305457,"Tetramorium amalae",0,0,0
"2825","Tetramorium_ambanizana","Tetramorium.ambanizana",18.77294942,0,NA,"Tetramorium_ambanizana",593087.2472,5.773118586,"Tetramorium ambanizana",0,0,0
"2826","Tetramorium_andohahela","Tetramorium.andohahela",18.77294942,0,NA,"Tetramorium_andohahela",593087.2472,5.773118586,"Tetramorium andohahela",0,0,0
"2827","Tetramorium_andrei","Tetramorium.andrei",18.77294942,0,NA,"Tetramorium_andrei",593087.2472,5.773118586,"Tetramorium andrei",0,0,0
"2828","Tetramorium_argentirubrum","Tetramorium.argentirubrum",31.28325058,0,NA,"Tetramorium_argentirubrum",89205.71506,4.950392679,"Tetramorium argentirubrum",0,0,0
"2829","Tetramorium_armatum","Tetramorium.armatum",38.60940058,0,NA,"Tetramorium_armatum",5084521.569,6.706250094,"Tetramorium armatum",0,0,0
"2830","Tetramorium_avaratra","Tetramorium.avaratra",18.77294942,0,NA,"Tetramorium_avaratra",593087.2472,5.773118586,"Tetramorium avaratra",0,0,0
"2831","Tetramorium_avium","Tetramorium.avium",34.54684942,0,NA,"Tetramorium_avium",1220325.69,6.086475754,"Tetramorium avium",0,0,0
"2832","Tetramorium_barryi","Tetramorium.barryi",27.24110058,0,NA,"Tetramorium_barryi",111728.56,5.048164201,"Tetramorium barryi",0,0,0
"2833","Tetramorium_bendai","Tetramorium.bendai",3.37959942,0,NA,"Tetramorium_bendai",27133.92451,4.433512612,"Tetramorium bendai",0,0,0
"2834","Tetramorium_bessonii","Tetramorium.bessonii",18.77294942,0,NA,"Tetramorium_bessonii",593087.2472,5.773118586,"Tetramorium bessonii",0,0,0
"2835","Tetramorium_bevisi","Tetramorium.bevisi",34.54684942,0,NA,"Tetramorium_bevisi",1250640.791,6.097132589,"Tetramorium bevisi",0,0,0
"2836","Tetramorium_bicarinatum","Tetramorium.bicarinatum",15.89945058,44029505.34,"Arboreal & Epigaeic","Tetramorium_bicarinatum",7278378.362,6.862034628,"Tetramorium bicarinatum",1,0,0
"2837","Tetramorium_bicolorum","Tetramorium.bicolorum",15.89620058,0,NA,"Tetramorium_bicolorum",465134.8323,5.667578864,"Tetramorium bicolorum",0,0,0
"2838","Tetramorium_biskrense","Tetramorium.biskrense",31.07980058,0,NA,"Tetramorium_biskrense",7696664.013,6.886302528,"Tetramorium biskrense",0,0,0
"2839","Tetramorium_boehmei","Tetramorium.boehmei",0.02514942,0,NA,"Tetramorium_boehmei",581830.2278,5.76479628,"Tetramorium boehmei",0,0,0
"2840","Tetramorium_boltoni","Tetramorium.boltoni",2.09680058,0,NA,"Tetramorium_boltoni",10446836.9,7.018984814,"Tetramorium boltoni",0,0,0
"2841","Tetramorium_brevicorne","Tetramorium.brevicorne",36.54260058,0,NA,"Tetramorium_brevicorne",2628681.698,6.419738001,"Tetramorium brevicorne",0,0,0
"2842","Tetramorium_browni","Tetramorium.browni",7.94650058,0,NA,"Tetramorium_browni",238971.7683,5.378346597,"Tetramorium browni",0,0,0
"2843","Tetramorium_caespitum","Tetramorium.caespitum",31.99050058,52916.27375,"Arboreal & Epigaeic","Tetramorium_caespitum",52533175.64,7.720433655,"Tetramorium caespitum",0,0,1
"2844","Tetramorium_caldarium","Tetramorium.caldarium",12.36879942,15663308.4,"Arboreal & Epigaeic","Tetramorium_caldarium",11234406.08,7.050550118,"Tetramorium caldarium",0,0,0
"2845","Tetramorium_camerunense","Tetramorium.camerunense",4.20620058,0,NA,"Tetramorium_camerunense",1605952.224,6.205732621,"Tetramorium camerunense",0,0,0
"2846","Tetramorium_chefketi","Tetramorium.chefketi",38.44675058,0,NA,"Tetramorium_chefketi",18953404.35,7.277687228,"Tetramorium chefketi",0,0,0
"2847","Tetramorium_christiei","Tetramorium.christiei",26.21375058,0,NA,"Tetramorium_christiei",216996.3843,5.336452497,"Tetramorium christiei",0,0,0
"2848","Tetramorium_densopilosum","Tetramorium.densopilosum",44.31415058,0,NA,"Tetramorium_densopilosum",1741998.971,6.241047894,"Tetramorium densopilosum",0,0,0
"2849","Tetramorium_depressiceps","Tetramorium.depressiceps",26.50080058,0,NA,"Tetramorium_depressiceps",3736799.013,6.57249974,"Tetramorium depressiceps",0,0,0
"2850","Tetramorium_depressum","Tetramorium.depressum",32.89340058,0,NA,"Tetramorium_depressum",2085703.5,6.31925257,"Tetramorium depressum",0,0,0
"2851","Tetramorium_diomedeum","Tetramorium.diomedeum",40.72065058,0,NA,"Tetramorium_diomedeum",4245652.583,6.627944453,"Tetramorium diomedeum",0,0,0
"2852","Tetramorium_edouardi","Tetramorium.edouardi",1.12584942,0,NA,"Tetramorium_edouardi",6729972.542,6.828013292,"Tetramorium edouardi",0,0,0
"2853","Tetramorium_electrum","Tetramorium.electrum",18.77294942,0,NA,"Tetramorium_electrum",593087.2472,5.773118586,"Tetramorium electrum",0,0,0
"2854","Tetramorium_elf","Tetramorium.elf",18.77294942,0,NA,"Tetramorium_elf",593087.2472,5.773118586,"Tetramorium elf",0,0,0
"2855","Tetramorium_erectum","Tetramorium.erectum",20.79419942,0,NA,"Tetramorium_erectum",5192353.242,6.71536423,"Tetramorium erectum",0,0,0
"2856","Tetramorium_ericae","Tetramorium.ericae",23.98354942,0,NA,"Tetramorium_ericae",3299857.906,6.518495239,"Tetramorium ericae",0,0,0
"2857","Tetramorium_exasperatum","Tetramorium.exasperatum",28.19270058,0,NA,"Tetramorium_exasperatum",3790299.895,6.578673573,"Tetramorium exasperatum",0,0,0
"2858","Tetramorium_exile","Tetramorium.exile",33.93035058,0,NA,"Tetramorium_exile",641660.5846,5.807305363,"Tetramorium exile",0,0,0
"2859","Tetramorium_ferox","Tetramorium.ferox",39.95885058,0,NA,"Tetramorium_ferox",19009309.66,7.278966345,"Tetramorium ferox",0,0,0
"2860","Tetramorium_flagellatum","Tetramorium.flagellatum",1.14275058,0,NA,"Tetramorium_flagellatum",737781.7092,5.867927884,"Tetramorium flagellatum",0,0,0
"2861","Tetramorium_forte","Tetramorium.forte",35.67805058,0,NA,"Tetramorium_forte",8194183.347,6.913505677,"Tetramorium forte",0,0,1
"2862","Tetramorium_frigidum","Tetramorium.frigidum",34.54684942,0,NA,"Tetramorium_frigidum",1250640.791,6.097132589,"Tetramorium frigidum",0,0,0
"2863","Tetramorium_grassii","Tetramorium.grassii",34.54684942,268475.548,"Arboreal & Epigaeic","Tetramorium_grassii",1267773.692,6.103041735,"Tetramorium grassii",0,0,0
"2864","Tetramorium_guineense","Tetramorium.guineense",6.67060058,0,NA,"Tetramorium_guineense",17749411.2,7.249183951,"Tetramorium guineense",0,0,0
"2865","Tetramorium_hasinae","Tetramorium.hasinae",13.04315058,0,NA,"Tetramorium_hasinae",513327.8129,5.710394796,"Tetramorium hasinae",0,0,0
"2866","Tetramorium_hippocratis","Tetramorium.hippocratis",35.62830058,0,NA,"Tetramorium_hippocratis",2677627.601,6.427750176,"Tetramorium hippocratis",0,0,0
"2867","Tetramorium_hirsutum","Tetramorium.hirsutum",15.79600058,0,NA,"Tetramorium_hirsutum",420327.4105,5.623587712,"Tetramorium hirsutum",0,0,0
"2868","Tetramorium_hispidum","Tetramorium.hispidum",31.68905058,0,NA,"Tetramorium_hispidum",2332310.175,6.367786307,"Tetramorium hispidum",1,0,0
"2869","Tetramorium_hungaricum","Tetramorium.hungaricum",44.31415058,0,NA,"Tetramorium_hungaricum",3049374.707,6.484210794,"Tetramorium hungaricum",0,0,0
"2870","Tetramorium_impurum","Tetramorium.impurum",45.15980058,2616.793023,"Arboreal & Epigaeic","Tetramorium_impurum",5440688.164,6.735653835,"Tetramorium impurum",0,0,0
"2871","Tetramorium_incruentatum","Tetramorium.incruentatum",19.01544942,0,NA,"Tetramorium_incruentatum",389615.4325,5.590636151,"Tetramorium incruentatum",0,0,0
"2872","Tetramorium_indocile","Tetramorium.indocile",44.68800058,0,NA,"Tetramorium_indocile",10329715.05,7.014088341,"Tetramorium indocile",0,0,0
"2873","Tetramorium_indosinense","Tetramorium.indosinense",18.81860058,0,NA,"Tetramorium_indosinense",709420.1726,5.850903534,"Tetramorium indosinense",0,0,0
"2874","Tetramorium_insolens","Tetramorium.insolens",3.68065058,7511888.663,"Arboreal & Epigaeic","Tetramorium_insolens",7848147.389,6.894767151,"Tetramorium insolens",0,0,0
"2875","Tetramorium_intermedium","Tetramorium.intermedium",7.94650058,0,NA,"Tetramorium_intermedium",238971.7683,5.378346597,"Tetramorium intermedium",0,0,0
"2876","Tetramorium_isectum","Tetramorium.isectum",18.77294942,0,NA,"Tetramorium_isectum",593087.2472,5.773118586,"Tetramorium isectum",0,0,0
"2877","Tetramorium_isoelectrum","Tetramorium.isoelectrum",18.77294942,0,NA,"Tetramorium_isoelectrum",593087.2472,5.773118586,"Tetramorium isoelectrum",0,0,0
"2878","Tetramorium_jedi","Tetramorium.jedi",18.77294942,0,NA,"Tetramorium_jedi",593087.2472,5.773118586,"Tetramorium jedi",0,0,0
"2879","Tetramorium_kakamega","Tetramorium.kakamega",0.02514942,0,NA,"Tetramorium_kakamega",581830.2278,5.76479628,"Tetramorium kakamega",0,0,0
"2880","Tetramorium_kheperra","Tetramorium.kheperra",0.02610058,244186.791,"Arboreal & Epigaeic","Tetramorium_kheperra",5734735.999,6.75851343,"Tetramorium kheperra",0,0,0
"2881","Tetramorium_kieti","Tetramorium.kieti",15.89620058,0,NA,"Tetramorium_kieti",326033.7914,5.513262614,"Tetramorium kieti",0,0,0
"2882","Tetramorium_kraepelini","Tetramorium.kraepelini",15.39970058,43280.54484,"Arboreal & Epigaeic","Tetramorium_kraepelini",6203749.064,6.792654223,"Tetramorium kraepelini",0,0,1
"2883","Tetramorium_lanuginosum","Tetramorium.lanuginosum",1.00329942,28258940.05,"Arboreal & Epigaeic","Tetramorium_lanuginosum",13709615.54,7.137025276,"Tetramorium lanuginosum",0,0,1
"2884","Tetramorium_latinode","Tetramorium.latinode",22.37380058,0,NA,"Tetramorium_latinode",2446973.579,6.38862928,"Tetramorium latinode",0,0,0
"2885","Tetramorium_latreillei","Tetramorium.latreillei",18.77294942,0,NA,"Tetramorium_latreillei",593087.2472,5.773118586,"Tetramorium latreillei",0,0,0
"2886","Tetramorium_lucayanum","Tetramorium.lucayanum",5.77105058,1493861.699,"Arboreal & Epigaeic","Tetramorium_lucayanum",6460352.172,6.810256193,"Tetramorium lucayanum",0,0,0
"2887","Tetramorium_lucidulum","Tetramorium.lucidulum",48.06220058,0,NA,"Tetramorium_lucidulum",10923801.95,7.038373818,"Tetramorium lucidulum",0,0,0
"2888","Tetramorium_lucyae","Tetramorium.lucyae",1.14275058,0,NA,"Tetramorium_lucyae",737781.7092,5.867927884,"Tetramorium lucyae",0,0,0
"2889","Tetramorium_mai","Tetramorium.mai",37.69500058,0,NA,"Tetramorium_mai",380755.8321,5.580646564,"Tetramorium mai",0,0,0
"2890","Tetramorium_manni","Tetramorium.manni",16.57824942,0,NA,"Tetramorium_manni",19476.1416,4.289502923,"Tetramorium manni",0,0,0
"2891","Tetramorium_marginatum","Tetramorium.marginatum",18.77294942,0,NA,"Tetramorium_marginatum",593087.2472,5.773118586,"Tetramorium marginatum",0,0,0
"2892","Tetramorium_marojejy","Tetramorium.marojejy",18.77294942,0,NA,"Tetramorium_marojejy",593087.2472,5.773118586,"Tetramorium marojejy",0,0,0
"2893","Tetramorium_melleum","Tetramorium.melleum",0.02610058,0,NA,"Tetramorium_melleum",3604636.249,6.556861446,"Tetramorium melleum",0,0,0
"2894","Tetramorium_meridionale","Tetramorium.meridionale",40.72065058,0,NA,"Tetramorium_meridionale",2822910.062,6.450697042,"Tetramorium meridionale",0,0,0
"2895","Tetramorium_mkomazi","Tetramorium.mkomazi",6.36909942,0,NA,"Tetramorium_mkomazi",937955.4597,5.972182216,"Tetramorium mkomazi",0,0,0
"2896","Tetramorium_moravicum","Tetramorium.moravicum",44.68800058,0,NA,"Tetramorium_moravicum",11232900.64,7.050491917,"Tetramorium moravicum",0,0,0
"2897","Tetramorium_mpala","Tetramorium.mpala",0.02514942,0,NA,"Tetramorium_mpala",581830.2278,5.76479628,"Tetramorium mpala",0,0,0
"2898","Tetramorium_mutatum","Tetramorium.mutatum",8.43114942,0,NA,"Tetramorium_mutatum",36978.18354,4.567945574,"Tetramorium mutatum",0,0,0
"2899","Tetramorium_naganum","Tetramorium.naganum",18.77294942,0,NA,"Tetramorium_naganum",593087.2472,5.773118586,"Tetramorium naganum",0,0,0
"2900","Tetramorium_nazgul","Tetramorium.nazgul",18.77294942,0,NA,"Tetramorium_nazgul",593087.2472,5.773118586,"Tetramorium nazgul",0,0,0
"2901","Tetramorium_nify","Tetramorium.nify",18.77294942,0,NA,"Tetramorium_nify",593087.2472,5.773118586,"Tetramorium nify",0,0,0
"2902","Tetramorium_nipponense","Tetramorium.nipponense",23.58065058,0,NA,"Tetramorium_nipponense",4863497.711,6.686948716,"Tetramorium nipponense",0,0,0
"2903","Tetramorium_noeli","Tetramorium.noeli",18.77294942,0,NA,"Tetramorium_noeli",593087.2472,5.773118586,"Tetramorium noeli",0,0,0
"2904","Tetramorium_notomelanum","Tetramorium.notomelanum",19.34860058,0,NA,"Tetramorium_notomelanum",34252.55581,4.534692983,"Tetramorium notomelanum",0,0,0
"2905","Tetramorium_pacificum","Tetramorium.pacificum",0.57829942,8232048.509,"Arboreal & Epigaeic","Tetramorium_pacificum",9384295.215,6.972401662,"Tetramorium pacificum",0,0,0
"2906","Tetramorium_pelagium","Tetramorium.pelagium",37.15225834,0,NA,"Tetramorium_pelagium",25802.48986,4.411661616,"Tetramorium pelagium",0,0,0
"2907","Tetramorium_philippwagneri","Tetramorium.philippwagneri",2.49549942,0,NA,"Tetramorium_philippwagneri",1820673.358,6.260232037,"Tetramorium philippwagneri",0,0,0
"2908","Tetramorium_pilosum","Tetramorium.pilosum",18.54715058,0,NA,"Tetramorium_pilosum",212047.3713,5.326432893,"Tetramorium pilosum",0,0,0
"2909","Tetramorium_pleganon","Tetramorium.pleganon",18.77294942,0,NA,"Tetramorium_pleganon",593087.2472,5.773118586,"Tetramorium pleganon",0,0,0
"2910","Tetramorium_polymorphum","Tetramorium.polymorphum",17.42695058,0,NA,"Tetramorium_polymorphum",1126561.969,6.051755086,"Tetramorium polymorphum",0,0,0
"2911","Tetramorium_punicum","Tetramorium.punicum",35.03375058,0,NA,"Tetramorium_punicum",9430889.214,6.974552643,"Tetramorium punicum",0,0,0
"2912","Tetramorium_renae","Tetramorium.renae",1.14605058,0,NA,"Tetramorium_renae",3057.734191,3.485399729,"Tetramorium renae",0,0,0
"2913","Tetramorium_robertsoni","Tetramorium.robertsoni",6.36909942,0,NA,"Tetramorium_robertsoni",937955.4597,5.972182216,"Tetramorium robertsoni",0,0,0
