Phy,abs_lat_native,total.area.introduced,Stratum,LogArea.introduced,valid_species_name,Phy_all_underscore,total.area.native,LogArea.native,Non_cont,Tot_poly,Name,EFN,Domatia,Seed_Dispersal,ExoticY,IndoorY,InterceptedY,introducedY,subfamily,Tribe
Odontomachus_erythrocephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus erythrocephalus,0,0,1,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_haematodus,NA,2849778.806,Epigaeic,6.454811152,Odontomachus.haematodus,Odontomachus_haematodus,15890035.41,7.201124865,28,32,Odontomachus haematodus,0,0,1,1,0,1,1,Ponerinae,Ponerini
Odontomachus_hastatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus hastatus,1,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_insularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus insularis,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_kuroiwae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus kuroiwae,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_laticeps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus laticeps,0,0,1,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_mayi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus mayi,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_meinerti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus meinerti,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_minuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_monticola,8.56065058,35607.34397,Epigaeic,4.55153958,Odontomachus.monticola,Odontomachus_monticola,10162311.37,7.006992497,1,1,Odontomachus monticola,0,0,0,0,0,1,1,Ponerinae,Ponerini
Odontomachus_mormo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus mormo,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_opaciventris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus opaciventris,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_relictus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus relictus,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_rixosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus rixosus,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_ruginodis,5.42150058,582470.3832,Epigaeic,5.765273848,Odontomachus.ruginodis,Odontomachus_ruginodis,4815758.923,6.682664738,4,8,Odontomachus ruginodis,0,0,0,1,0,0,1,Ponerinae,Ponerini
Odontomachus_scalptus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus scalptus,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_schoedli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus schoedli,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_simillimus,6.84694942,687782.6762,Epigaeic,5.837451233,Odontomachus.simillimus,Odontomachus_simillimus,10563042.51,7.023789027,13,14,Odontomachus simillimus,0,0,0,1,0,1,1,Ponerinae,Ponerini
Odontomachus_troglodytes,4.04340058,593573.4792,Epigaeic,5.773474488,Odontomachus.troglodytes,Odontomachus_troglodytes,16078641.51,7.206249352,1,2,Odontomachus troglodytes,0,0,0,1,0,0,1,Ponerinae,Ponerini
Odontomachus_turneri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus turneri,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontoponera_denticulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontoponera denticulata,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontoponera_transversa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontoponera transversa,0,0,1,NA,NA,NA,NA,Ponerinae,Ponerini
Oecophylla_longinoda,8.77449942,35607.34397,Arboreal,4.55153958,Oecophylla.longinoda,Oecophylla_longinoda,20269981.11,7.306853344,1,1,Oecophylla longinoda,1,1,1,0,0,1,1,Formicinae,Oecophyllini
Oecophylla_smaragdina,0.57829942,383212.1373,Arboreal,5.583439256,Oecophylla.smaragdina,Oecophylla_smaragdina,22840400.27,7.358703711,3,4,Oecophylla smaragdina,1,0,1,0,0,1,1,Formicinae,Oecophyllini
Onychomyrmex_hedleyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Onychomyrmex hedleyi,0,0,0,NA,NA,NA,NA,Ponerinae,Amblyoponini
Ooceraea_biroi,18.35385058,3866236.712,Hypogaeic,6.58728844,Ooceraea.biroi,Ooceraea_biroi,3190699.067,6.503885845,34,35,NA,NA,NA,NA,1,0,0,1,Dorylinae,Ponerini
Ophthalmopone_berthoudi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ophthalmopone berthoudi,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Opisthopsis_haddoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Opisthopsis haddoni,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Opisthopsis_pictus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Opisthopsis pictus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Orectognathus_antennatus,24.21129942,268475.548,Arboreal & Epigaeic,5.428904738,Orectognathus.antennatus,Orectognathus_antennatus,2778441.848,6.443801312,1,1,NA,NA,NA,NA,0,1,0,1,Myrmicinae,Dacetonini
Orectognathus_rostratus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orectognathus rostratus,0,0,0,NA,NA,NA,NA,Myrmicinae,Dacetonini
Orectognathus_versicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orectognathus versicolor,0,0,0,NA,NA,NA,NA,Myrmicinae,Dacetonini
Oxyepoecus_bidentatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyepoecus bidentatus,0,0,0,NA,NA,NA,NA,Myrmicinae,Solenopsidini
Oxyepoecus_browni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyepoecus browni,0,0,0,NA,NA,NA,NA,Myrmicinae,Solenopsidini
Oxyepoecus_bruchi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyepoecus bruchi,0,0,0,NA,NA,NA,NA,Myrmicinae,Solenopsidini
Oxyepoecus_inquilinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyepoecus inquilinus,0,0,0,NA,NA,NA,NA,Myrmicinae,Solenopsidini
Oxyepoecus_myops,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyepoecus myops,0,0,0,NA,NA,NA,NA,Myrmicinae,Solenopsidini
Oxyepoecus_punctifrons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyepoecus punctifrons,0,0,0,NA,NA,NA,NA,Myrmicinae,Solenopsidini
Oxyepoecus_striatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyepoecus striatus,0,0,0,NA,NA,NA,NA,Myrmicinae,Solenopsidini
Oxyepoecus_vezenyii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyepoecus vezenyii,0,0,0,NA,NA,NA,NA,Myrmicinae,Solenopsidini
Oxyopomyrmex_emeryi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyopomyrmex emeryi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Oxyopomyrmex_krueperi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyopomyrmex krueperi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Oxyopomyrmex_santschii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyopomyrmex santschii,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Oxyopomyrmex_saulcyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxyopomyrmex saulcyi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pachycondyla_crassinoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachycondyla crassinoda,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Pachycondyla_harpax,NA,171088.36,Epigaeic,5.233220463,Pachycondyla.harpax,Pachycondyla_harpax,15956009.59,7.202924289,2,3,Pachycondyla harpax,0,0,1,1,0,0,1,Ponerinae,Ponerini
Pachycondyla_impressa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachycondyla impressa,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Pachycondyla_sculpturata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachycondyla sculpturata,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Pachycondyla_solitaria,6.38150058,16654.44205,Epigaeic,4.221530088,Pachycondyla.solitaria,Pachycondyla_solitaria,374257.1259,5.573170078,1,1,NA,NA,NA,NA,0,0,1,1,Ponerinae,Ponerini
Pachycondyla_striata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachycondyla striata,0,0,1,NA,NA,NA,NA,Ponerinae,Ponerini
Pachycondyla_subversa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachycondyla subversa,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Paltothyreus_tarsatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paltothyreus tarsatus,0,0,1,NA,NA,NA,NA,Ponerinae,Ponerini
Papyrius_nitidus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Papyrius nitidus,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Paraparatrechina_glabra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paraparatrechina glabra,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Paraparatrechina_illusio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paraparatrechina illusio,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Paraparatrechina_minutula,9.29549942,288635.8931,Epigaeic,5.460350336,Paraparatrechina.minutula,Paraparatrechina_minutula,8534392.613,6.931172618,3,4,NA,NA,NA,NA,1,0,1,1,Formicinae,Lasiini
Paraparatrechina_oceanica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paraparatrechina oceanica,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Paraparatrechina_sauteri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paraparatrechina sauteri,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Paraponera_clavata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paraponera clavata,1,0,0,NA,NA,NA,NA,Ponerinae,Paraponerini
Parasyscia_sylvicola,19.01544942,486.231921,Arboreal & Epigaeic,2.686843467,Parasyscia.sylvicola,Parasyscia_sylvicola,389615.4325,5.590636151,1,1,NA,NA,NA,NA,1,0,0,1,Dorylinae,NA
Paratopula_ankistra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paratopula ankistra,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Paratopula_catocha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paratopula catocha,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Paratopula_ceylonica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paratopula ceylonica,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Paratopula_demeta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paratopula demeta,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Paratopula_macta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paratopula macta,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Paratrechina_gracilescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paratrechina gracilescens,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Paratrechina_kohli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paratrechina kohli,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Paratrechina_longicornis,10.98479942,73801049.81,Epigaeic,7.86806254,Paratrechina.longicornis,Paratrechina_longicornis,15840146.68,7.199759199,289,294,Paratrechina longicornis,1,0,1,1,1,1,1,Formicinae,Lasiini
Paratrechina_zanjensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paratrechina zanjensis,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Parvaponera_darwinii,1.67740058,27354.56053,Hypogaeic,4.437029742,Parvaponera.darwinii,Parvaponera_darwinii,14160949.15,7.151092363,1,2,NA,NA,NA,NA,1,0,0,1,Ponerinae,Ponerini
Perissomyrmex_bidentatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Perissomyrmex bidentatus,0,0,0,NA,NA,NA,NA,Myrmicinae,Myrmecinini
Perissomyrmex_monticola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Perissomyrmex monticola,0,0,0,NA,NA,NA,NA,Myrmicinae,Myrmecinini
Perissomyrmex_snyderi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Perissomyrmex snyderi,0,0,0,NA,NA,NA,NA,Myrmicinae,Myrmecinini
Peronomyrmex_overbecki,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peronomyrmex overbecki,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Petalomyrmex_phylax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petalomyrmex phylax,1,1,0,NA,NA,NA,NA,Formicinae,Brachymyrmecini
Phalacromyrmex_fugax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phalacromyrmex fugax,0,0,0,NA,NA,NA,NA,Myrmicinae,Phalacromyrmecini
Phasmomyrmex_paradoxus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phasmomyrmex paradoxus,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Phasmomyrmex_polyrhachioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phasmomyrmex polyrhachioides,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Pheidole_aberrans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole aberrans,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_absurda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole absurda,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_adrianoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole adrianoi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_ambigua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole ambigua,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_ampla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole ampla,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_anastasii,24.85815058,4076731.353,Epigaeic,6.610312093,Pheidole.anastasii,Pheidole_anastasii,1768211.211,6.24753414,11,13,Pheidole anastasii,0,0,0,0,1,1,1,Myrmicinae,Pheidolini
Pheidole_annexa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole annexa,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_antillana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole antillana,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_aphrasta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole aphrasta,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_arctos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole arctos,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_aristotelis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_aspidata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole aspidata,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_aurea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole aurea,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_bahai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole bahai,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_barbata,33.91970058,16654.44205,Epigaeic,4.221530088,Pheidole.barbata,Pheidole_barbata,1747021.522,6.242298255,1,1,NA,NA,NA,NA,0,0,1,1,Myrmicinae,Pheidolini
Pheidole_batrachorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole batrachorum,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_bergi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole bergi,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_bicarinata,36.95745058,0,NA,NA,Pheidole.bicarinata,Pheidole_bicarinata,6935073.256,6.841051053,1,NA,Pheidole bicarinata,0,0,0,NA,NA,NA,0,Myrmicinae,Pheidolini
Pheidole_biconstricta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole biconstricta,1,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_bicornis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole bicornis,0,1,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_bilimeki,8.50690058,2005685.553,Epigaeic,6.302262846,Pheidole.bilimeki,Pheidole_bilimeki,4002450.279,6.602325946,8,12,Pheidole bilimeki,0,0,0,1,1,0,1,Myrmicinae,Pheidolini
Pheidole_calens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole calens,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_californica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole californica,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_cameroni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole cameroni,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_capellinii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_capensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole capensis,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_ceres,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole ceres,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_christinae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole christinae,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_clementensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole clementensis,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_clydei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole clydei,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_colobopsis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole colobopsis,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_constanciae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole constanciae,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_constipata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole constipata,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_coracina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole coracina,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_coveri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole coveri,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_crassicornis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole crassicornis,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_crassinoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole crassinoda,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_creightoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole creightoni,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_cubaensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole cubaensis,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_darwini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole darwini,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_dea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole dea,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_defecta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole defecta,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_dentata,26.15525058,35607.34397,Epigaeic,4.55153958,Pheidole.dentata,Pheidole_dentata,4034168.082,6.605753989,1,1,Pheidole dentata,1,0,1,0,0,1,1,Myrmicinae,Pheidolini
Pheidole_dentigula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole dentigula,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_desertorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole desertorum,1,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_diversipilosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole diversipilosa,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_dossena,15.24890058,35607.34397,Epigaeic,4.55153958,Pheidole.dossena,Pheidole_dossena,546166.6128,5.737325148,1,1,NA,NA,NA,NA,0,0,1,1,Myrmicinae,Pheidolini
Pheidole_dugasi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole dugasi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_embolopyx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole embolopyx,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_exigua,0.11010058,0,NA,NA,Pheidole.exigua,Pheidole_exigua,7288330.059,6.862628032,1,NA,Pheidole exigua,0,0,0,NA,NA,NA,0,Myrmicinae,Pheidolini
Pheidole_fadli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole fadli,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_fallax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole fallax,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_feae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole feae,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_fervens,12.59970058,3227384.279,Epigaeic,6.508850679,Pheidole.fervens,Pheidole_fervens,6909769.07,6.839463533,33,34,Pheidole fervens,0,0,0,1,1,1,1,Myrmicinae,Pheidolini
Pheidole_fervida,42.78120058,16654.44205,Epigaeic,4.221530088,Pheidole.fervida,Pheidole_fervida,9095367.922,6.958820272,1,1,Pheidole fervida,0,0,1,0,0,1,1,Myrmicinae,Pheidolini
Pheidole_fiorii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole fiorii,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_flavens,7.05979942,831286.052,Epigaeic,5.919750494,Pheidole.flavens,Pheidole_flavens,10975288.21,7.040415934,3,4,Pheidole flavens,0,0,0,1,1,1,1,Myrmicinae,Pheidolini
Pheidole_flaveria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole flaveria,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_floridana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole floridana,1,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_gatesi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole gatesi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_gertrudae,13.20029942,244186.791,Epigaeic,5.387722168,Pheidole.gertrudae,Pheidole_gertrudae,8152281.313,6.911279158,1,1,NA,NA,NA,NA,0,1,0,1,Myrmicinae,Pheidolini
Pheidole_gilvescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole gilvescens,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_glabrella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole glabrella,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_grallipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole grallipes,1,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_guerrerana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole guerrerana,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_guineensis,8.00330058,82177.57232,Epigaeic,4.914753307,Pheidole.guineensis,Pheidole_guineensis,1118056.272,6.048463662,1,2,Pheidole guineensis,0,0,0,1,0,0,1,Myrmicinae,Pheidolini
Pheidole_harrisonfordi,11.82885058,35607.34397,Epigaeic,4.55153958,Pheidole.harrisonfordi,Pheidole_harrisonfordi,1042774.391,6.018190357,1,1,NA,NA,NA,NA,0,0,1,1,Myrmicinae,Pheidolini
Pheidole_heliosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole heliosa,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_hirtula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole hirtula,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_hongkongensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole hongkongensis,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_hortensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole hortensis,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_hyatti,0.45205058,16654.44205,Epigaeic,4.221530088,Pheidole.hyatti,Pheidole_hyatti,4393371.259,6.642797905,1,1,Pheidole hyatti,0,0,0,0,0,1,1,Myrmicinae,Pheidolini
Pheidole_indica,22.19490058,18451964.59,Epigaeic,7.266042613,Pheidole.indica,Pheidole_indica,8302768.954,6.919222953,63,64,Pheidole indica,1,0,1,1,1,1,1,Myrmicinae,Pheidolini
Pheidole_innupta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole innupta,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Pheidole_inquilina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole inquilina,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
