Phy,,Valid,maxlatall,minlatall,midpoint,abs_lat_native
Tapinoma_krakatauae,,Tapinoma.krakatauae,-6.072219849,-6.168612003,-6.120415926,6.120415926
Tapinoma_latifrons,,Tapinoma.latifrons,-5.43669942,-8.78249942,-7.10959942,7.10959942
Tapinoma_litorale,,Tapinoma.litorale,31.00170058,0.64860058,15.82515058,15.82515058
Tapinoma_litorale cubaense,,Tapinoma.litorale cubaense,23.27750058,19.82190058,21.54970058,21.54970058
Tapinoma_lugubre,,Tapinoma.lugubre,13.89150058,-22.41479942,-4.26164942,4.26164942
Tapinoma_luridum,,Tapinoma.luridum,13.82640058,-13.45809942,0.18415058,0.18415058
Tapinoma_luridum connexum,,Tapinoma.luridum connexum,4.62250058,-4.67279942,-0.02514942,0.02514942
Tapinoma_luridum longiceps,,Tapinoma.luridum longiceps,14.88360058,-13.45809942,0.71275058,0.71275058
Tapinoma_luridum sokolovi,,Tapinoma.luridum sokolovi,4.62250058,-4.67279942,-0.02514942,0.02514942
Tapinoma_luteum,,Tapinoma.luteum,14.88360058,-46.96979942,-16.04309942,16.04309942
Tapinoma_luteum natalicum,,Tapinoma.luteum natalicum,-15.61609942,-46.96979942,-31.29294942,31.29294942
Tapinoma_madeirense,,Tapinoma.madeirense,69.06030058,30.02330058,49.54180058,49.54180058
Tapinoma_magnum,,Tapinoma.magnum,51.09110058,18.97640058,35.03375058,35.03375058
Tapinoma_melanocephalum,,Tapinoma.melanocephalum,38.39580058,-10.99859942,13.69860058,13.69860058
Tapinoma_minimum,,Tapinoma.minimum,11.99330058,-46.96979942,-17.48824942,17.48824942
Tapinoma_minor,,Tapinoma.minor,37.09130058,18.97640058,28.03385058,28.03385058
Tapinoma_minutum,,Tapinoma.minutum,35.91910058,-54.75389942,-9.41739942,9.41739942
Tapinoma_minutum broomense,,Tapinoma.minutum broomense,-13.72669942,-35.13839942,-24.43254942,24.43254942
Tapinoma_minutum cephalicum,,Tapinoma.minutum cephalicum,-9.27529942,-29.17059942,-19.22294942,19.22294942
Tapinoma_minutum integrum,,Tapinoma.minutum integrum,-9.27529942,-29.17059942,-19.22294942,19.22294942
Tapinoma_modestum,,Tapinoma.modestum,25.00020058,-22.41479942,1.29270058,1.29270058
Tapinoma_muelleri,,Tapinoma.muelleri,2.63270058,-8.35499942,-2.86114942,2.86114942
Tapinoma_nigerrimum,,Tapinoma.nigerrimum,51.09110058,18.97640058,35.03375058,35.03375058
Tapinoma_opacum,,Tapinoma.opacum,20.09220058,17.54020058,18.81620058,18.81620058
Tapinoma_orthocephalum,,Tapinoma.orthocephalum,52.14360058,41.58130058,46.86245058,46.86245058
Tapinoma_panamense,,Tapinoma.panamense,11.21360058,7.20450058,9.20905058,9.20905058
Tapinoma_philippinense,,Tapinoma.philippinense,21.11800058,4.50050058,12.80925058,12.80925058
Tapinoma_pomone,,Tapinoma.pomone,-19.67309942,-46.96979942,-33.32144942,33.32144942
Tapinoma_pygmaeum,,Tapinoma.pygmaeum,51.09110058,35.26300058,43.17705058,43.17705058
Tapinoma_ramulorum,,Tapinoma.ramulorum,22.76470058,-18.03809942,2.36330058,2.36330058
Tapinoma_ramulorum annellatum,,Tapinoma.ramulorum annellatum,11.21360058,-7.85809942,1.67775058,1.67775058
Tapinoma_ramulorum inrectum,,Tapinoma.ramulorum inrectum,22.47220058,7.20450058,14.83835058,14.83835058
Tapinoma_ramulorum saga,,Tapinoma.ramulorum saga,11.34610058,10.03750058,10.69180058,10.69180058
Tapinoma_ramulorum satullum,,Tapinoma.ramulorum satullum,27.79410058,-10.31689942,8.73860058,8.73860058
Tapinoma_ramulorum toltecum,,Tapinoma.ramulorum toltecum,22.47220058,-10.31689942,6.07765058,6.07765058
Tapinoma_rasenum,,Tapinoma.rasenum,20.09220058,17.54020058,18.81620058,18.81620058
Tapinoma_rectinotum,,Tapinoma.rectinotum,42.79750058,20.23360058,31.51555058,31.51555058
Tapinoma_sahohime,,Tapinoma.sahohime,37.52190058,21.90300058,29.71245058,29.71245058
Tapinoma_schreiberi,,Tapinoma.schreiberi,42.00000058,32.53560058,37.26780058,37.26780058
Tapinoma_schultzei,,Tapinoma.schultzei,5.38140058,-46.96979942,-20.79419942,20.79419942
Tapinoma_sessile,,Tapinoma.sessile,77.14800058,1.20160058,39.17480058,39.17480058
Tapinoma_silvestrii,,Tapinoma.silvestrii,28.31690058,23.56970058,25.94330058,25.94330058
Tapinoma_simrothi,,Tapinoma.simrothi,51.09110058,18.97640058,35.03375058,35.03375058
Tapinoma_simrothi phoeniceum,,Tapinoma.simrothi phoeniceum,41.74990058,21.99410058,31.87200058,31.87200058
Tapinoma_sinense,,Tapinoma.sinense,77.14800058,30.68800058,53.91800058,53.91800058
Tapinoma_subboreale,,Tapinoma.subboreale,69.06030058,35.26300058,52.16165058,52.16165058
Tapinoma_subtile,,Tapinoma.subtile,-4.274437803,-28.96249942,-16.61846861,16.61846861
Tapinoma_wheeleri,,Tapinoma.wheeleri,-13.46059942,-17.87089942,-15.66574942,15.66574942
Tapinoma_williamsi,,Tapinoma.williamsi,21.11800058,4.50050058,12.80925058,12.80925058
Tapinoma_wilsoni,,Tapinoma.wilsoni,32.15490058,15.61690058,23.88590058,23.88590058
Tapinoma_wroughtonii,,Tapinoma.wroughtonii,43.00830058,11.58810058,27.29820058,27.29820058
Tatuidris_tatusia,,Tatuidris.tatusia,27.66890058,-18.34859942,4.66015058,4.66015058
Technomyrmex_albicoxis,,Technomyrmex.albicoxis,1.06970058,-11.15669942,-5.04349942,5.04349942
Technomyrmex_albipes,,Technomyrmex.albipes,39.58190058,-10.99859942,14.29165058,14.29165058
Technomyrmex_andrei,,Technomyrmex.andrei,55.05660058,-18.03859942,18.50900058,18.50900058
Technomyrmex_antennus,,Technomyrmex.antennus,36.53190058,8.41440058,22.47315058,22.47315058
Technomyrmex_anterops,,Technomyrmex.anterops,-11.94559942,-25.60029942,-18.77294942,18.77294942
Technomyrmex_antonii,,Technomyrmex.antonii,-9.27529942,-29.17059942,-19.22294942,19.22294942
Technomyrmex_arnoldinus,,Technomyrmex.arnoldinus,5.38140058,-46.96979942,-20.79419942,20.79419942
Technomyrmex_australops,,Technomyrmex.australops,-9.27529942,-29.17059942,-19.22294942,19.22294942
Technomyrmex_bicolor,,Technomyrmex.bicolor,34.25020058,5.91770058,20.08395058,20.08395058
Technomyrmex_briani,,Technomyrmex.briani,32.15490058,15.61690058,23.88590058,23.88590058
Technomyrmex_brunneus,,Technomyrmex.brunneus,39.58190058,-5.11139942,17.23525058,17.23525058
Technomyrmex_butteli,,Technomyrmex.butteli,23.37800058,-8.78249942,7.29775058,7.29775058
Technomyrmex_camerunensis,,Technomyrmex.camerunensis,13.08520058,-13.45809942,-0.18644942,0.18644942
Technomyrmex_cedarensis,,Technomyrmex.cedarensis,-9.27529942,-37.51269942,-23.39399942,23.39399942
Technomyrmex_certus,,Technomyrmex.certus,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_cheesmanae,,Technomyrmex.cheesmanae,1.06970058,-29.17059942,-14.05044942,14.05044942
Technomyrmex_convexifrons,,Technomyrmex.convexifrons,7.39690058,-5.95559942,0.72065058,0.72065058
Technomyrmex_curiosus,,Technomyrmex.curiosus,-11.94559942,-25.60029942,-18.77294942,18.77294942
Technomyrmex_difficilis,,Technomyrmex.difficilis,26.38000058,-25.60029942,0.38985058,0.38985058
Technomyrmex_docens,,Technomyrmex.docens,-11.94559942,-25.60029942,-18.77294942,18.77294942
Technomyrmex_dubius,,Technomyrmex.dubius,26.38550058,-11.15669942,7.61440058,7.61440058
Technomyrmex_elatior,,Technomyrmex.elatior,38.39580058,-5.11139942,16.64220058,16.64220058
Technomyrmex_fisheri,,Technomyrmex.fisheri,-11.94559942,-25.60029942,-18.77294942,18.77294942
Technomyrmex_formosensis,,Technomyrmex.formosensis,26.38000058,21.90300058,24.14150058,24.14150058
Technomyrmex_fornax,,Technomyrmex.fornax,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_fulvus,,Technomyrmex.fulvus,11.21360058,3.99830058,7.60595058,7.60595058
Technomyrmex_furens,,Technomyrmex.furens,-9.27529942,-29.17059942,-19.22294942,19.22294942
Technomyrmex_gaudens,,Technomyrmex.gaudens,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_gibbosus,,Technomyrmex.gibbosus,45.51500058,30.99660058,38.25580058,38.25580058
Technomyrmex_gilvus,,Technomyrmex.gilvus,1.06970058,-11.15669942,-5.04349942,5.04349942
Technomyrmex_gorgona,,Technomyrmex.gorgona,3.32050058,0.97110058,2.14580058,2.14580058
Technomyrmex_grandis,,Technomyrmex.grandis,21.11800058,-7.53499942,6.79150058,6.79150058
Technomyrmex_hades,,Technomyrmex.hades,4.80650058,-7.53499942,-1.36424942,1.36424942
Technomyrmex_horni,,Technomyrmex.horni,43.47260058,-6.168612003,18.65199429,18.65199429
Technomyrmex_horrens,,Technomyrmex.horrens,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_hostilis,,Technomyrmex.hostilis,-0.99729942,-11.74089942,-6.36909942,6.36909942
Technomyrmex_ilgi,,Technomyrmex.ilgi,55.05660058,-46.96979942,4.04340058,4.04340058
Technomyrmex_impressus,,Technomyrmex.impressus,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_indicus,,Technomyrmex.indicus,18.42840058,11.58810058,15.00825058,15.00825058
Technomyrmex_innocens,,Technomyrmex.innocens,-11.36699942,-25.60029942,-18.48364942,18.48364942
Technomyrmex_jocosus,,Technomyrmex.jocosus,-9.27529942,-54.75389942,-32.01459942,32.01459942
Technomyrmex_kraepelini,,Technomyrmex.kraepelini,29.22280058,-8.78249942,10.22015058,10.22015058
Technomyrmex_lasiops,,Technomyrmex.lasiops,13.08520058,-13.45809942,-0.18644942,0.18644942
Technomyrmex_laurenti,,Technomyrmex.laurenti,13.08520058,-13.45809942,-0.18644942,0.18644942
Technomyrmex_lisae,,Technomyrmex.lisae,7.39690058,-5.95559942,0.72065058,0.72065058
Technomyrmex_lujae,,Technomyrmex.lujae,13.08520058,-13.45809942,-0.18644942,0.18644942
Technomyrmex_madecassus,,Technomyrmex.madecassus,-11.36699942,-25.60029942,-18.48364942,18.48364942
Technomyrmex_mandibularis,,Technomyrmex.mandibularis,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_mayri,,Technomyrmex.mayri,2.32690058,-25.60029942,-11.63669942,11.63669942
Technomyrmex_menozzii,,Technomyrmex.menozzii,-15.61609942,-22.41479942,-19.01544942,19.01544942
Technomyrmex_metandrei,,Technomyrmex.metandrei,11.00140058,-13.45809942,-1.22834942,1.22834942
Technomyrmex_mixtus,,Technomyrmex.mixtus,1.06970058,-11.15669942,-5.04349942,5.04349942
Technomyrmex_modiglianii,,Technomyrmex.modiglianii,26.63190058,-8.78249942,8.92470058,8.92470058
Technomyrmex_moerens,,Technomyrmex.moerens,55.05660058,-13.45809942,20.79925058,20.79925058
Technomyrmex_montaseri,,Technomyrmex.montaseri,32.15490058,12.59270058,22.37380058,22.37380058
Technomyrmex_myops,,Technomyrmex.myops,6.71110058,-10.99859942,-2.14374942,2.14374942
Technomyrmex_nigriventris,,Technomyrmex.nigriventris,13.89150058,-46.96979942,-16.53914942,16.53914942
Technomyrmex_nitens,,Technomyrmex.nitens,-9.27529942,-29.17059942,-19.22294942,19.22294942
Technomyrmex_obscurior,,Technomyrmex.obscurior,31.17660058,1.20160058,16.18910058,16.18910058
Technomyrmex_pallipes,,Technomyrmex.pallipes,22.23220058,-46.96979942,-12.36879942,12.36879942
Technomyrmex_parandrei,,Technomyrmex.parandrei,13.08520058,-3.92529942,4.57995058,4.57995058
Technomyrmex_parviflavus,,Technomyrmex.parviflavus,13.89150058,-13.45809942,0.21670058,0.21670058
Technomyrmex_pilipes,,Technomyrmex.pilipes,13.08520058,-5.01919942,4.03300058,4.03300058
Technomyrmex_pluto,,Technomyrmex.pluto,4.80650058,-7.53499942,-1.36424942,1.36424942
Technomyrmex_pratensis,,Technomyrmex.pratensis,30.12390058,-8.78249942,10.67070058,10.67070058
Technomyrmex_prevaricus,,Technomyrmex.prevaricus,1.06970058,-11.15669942,-5.04349942,5.04349942
Technomyrmex_quadricolor,,Technomyrmex.quadricolor,-9.27529942,-29.17059942,-19.22294942,19.22294942
Technomyrmex_rector,,Technomyrmex.rector,35.50610058,8.06970058,21.78790058,21.78790058
Technomyrmex_reductus,,Technomyrmex.reductus,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_rotundiceps,,Technomyrmex.rotundiceps,7.39690058,-8.78249942,-0.69279942,0.69279942
Technomyrmex_rusticus,,Technomyrmex.rusticus,5.38140058,-13.45809942,-4.03834942,4.03834942
Technomyrmex_schimmeri,,Technomyrmex.schimmeri,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_schoedli,,Technomyrmex.schoedli,3.71300058,-5.01919942,-0.65309942,0.65309942
Technomyrmex_schoutedeni,,Technomyrmex.schoutedeni,13.08520058,-13.45809942,-0.18644942,0.18644942
Technomyrmex_semiruber,,Technomyrmex.semiruber,13.89150058,-3.92529942,4.98310058,4.98310058
Technomyrmex_senex,,Technomyrmex.senex,16.69300058,-13.45809942,1.61745058,1.61745058
Technomyrmex_setosus,,Technomyrmex.setosus,32.15490058,12.59270058,22.37380058,22.37380058
Technomyrmex_shattucki,,Technomyrmex.shattucki,-9.27529942,-29.17059942,-19.22294942,19.22294942
Technomyrmex_sophiae,,Technomyrmex.sophiae,-9.27529942,-37.51269942,-23.39399942,23.39399942
Technomyrmex_strenuus,,Technomyrmex.strenuus,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_subgracilis,,Technomyrmex.subgracilis,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_sundaicus,,Technomyrmex.sundaicus,21.11800058,-6.168612003,7.474694289,7.474694289
Technomyrmex_sycorax,,Technomyrmex.sycorax,2.32690058,-3.92529942,-0.79919942,0.79919942
Technomyrmex_tatius,,Technomyrmex.tatius,7.39690058,-5.11139942,1.14275058,1.14275058
Technomyrmex_taylori,,Technomyrmex.taylori,-10.47109942,-26.86029942,-18.66569942,18.66569942
Technomyrmex_textor,,Technomyrmex.textor,21.11800058,-8.78249942,6.16775058,6.16775058
Technomyrmex_tonsuratus,,Technomyrmex.tonsuratus,1.06970058,-11.15669942,-5.04349942,5.04349942
Technomyrmex_vapidus,,Technomyrmex.vapidus,4.62250058,-11.74089942,-3.55919942,3.55919942
Technomyrmex_vexatus,,Technomyrmex.vexatus,43.79270058,12.59270058,28.19270058,28.19270058
Technomyrmex_vitiensis,,Technomyrmex.vitiensis,33.19380058,-10.51099942,11.34140058,11.34140058
Technomyrmex_voeltzkowi,,Technomyrmex.voeltzkowi,4.62250058,-46.96979942,-21.17364942,21.17364942
Technomyrmex_wheeleri,,Technomyrmex.wheeleri,21.11800058,-5.11139942,8.00330058,8.00330058
Technomyrmex_yamanei,,Technomyrmex.yamanei,29.22280058,5.63110058,17.42695058,17.42695058
Technomyrmex_zimmeri,,Technomyrmex.zimmeri,-0.99729942,-11.74089942,-6.36909942,6.36909942
Temnothorax_abeli,,Temnothorax.abeli,23.27750058,19.82190058,21.54970058,21.54970058
Temnothorax_adlerzi,,Temnothorax.adlerzi,41.74990058,35.82250058,38.78620058,38.78620058
Temnothorax_adustus,,Temnothorax.adustus,37.00310058,25.60610058,31.30460058,31.30460058
Temnothorax_aeolius,,Temnothorax.aeolius,42.11000058,29.48650058,35.79825058,35.79825058
Temnothorax_affinis,,Temnothorax.affinis,69.06030058,34.80880058,51.93455058,51.93455058
Temnothorax_africanus,,Temnothorax.africanus,37.09130058,18.97640058,28.03385058,28.03385058
Temnothorax_alayoi,,Temnothorax.alayoi,23.27750058,19.82190058,21.54970058,21.54970058
Temnothorax_albipennis,,Temnothorax.albipennis,60.84440058,35.26300058,48.05370058,48.05370058
Temnothorax_albispinus,,Temnothorax.albispinus,18.51940058,17.92220058,18.22080058,18.22080058
Temnothorax_algerianus,,Temnothorax.algerianus,37.09130058,18.97640058,28.03385058,28.03385058
Temnothorax_algiricus,,Temnothorax.algiricus,46.54270058,18.97640058,32.75955058,32.75955058
Temnothorax_alienus,,Temnothorax.alienus,47.09470058,37.91690058,42.50580058,42.50580058
Temnothorax_alinae,,Temnothorax.alinae,77.14800058,42.29250058,59.72025058,59.72025058
Temnothorax_allardycei,,Temnothorax.allardycei,31.00170058,20.91520058,25.95845058,25.95845058
Temnothorax_almeqeri,,Temnothorax.almeqeri,32.15490058,15.61690058,23.88590058,23.88590058
Temnothorax_alpinus,,Temnothorax.alpinus,52.81080058,41.04610058,46.92845058,46.92845058
Temnothorax_ambiguus,,Temnothorax.ambiguus,62.59360058,30.18220058,46.38790058,46.38790058
Temnothorax_americanus,,Temnothorax.americanus,62.59360058,30.18220058,46.38790058,46.38790058
Temnothorax_anacanthus,,Temnothorax.anacanthus,35.91910058,27.66420058,31.79165058,31.79165058
Temnothorax_anacanthus maximus,,Temnothorax.anacanthus maximus,35.91910058,27.66420058,31.79165058,31.79165058
Temnothorax_anaphalantus,,Temnothorax.anaphalantus,42.00000058,27.99840058,34.99920058,34.99920058
Temnothorax_andersoni,,Temnothorax.andersoni,36.50020058,25.83940058,31.16980058,31.16980058
Temnothorax_andrei,,Temnothorax.andrei,49.00310058,18.38970058,33.69640058,33.69640058
Temnothorax_androsanus,,Temnothorax.androsanus,26.92910058,19.82190058,23.37550058,23.37550058
Temnothorax_angulinodis,,Temnothorax.angulinodis,41.74990058,35.82250058,38.78620058,38.78620058
Temnothorax_angulohumerus,,Temnothorax.angulohumerus,30.12390058,20.89690058,25.51040058,25.51040058
Temnothorax_angustifrons,,Temnothorax.angustifrons,42.11000058,35.34330058,38.72665058,38.72665058
Temnothorax_angustulus,,Temnothorax.angustulus,51.09110058,18.97640058,35.03375058,35.03375058
Temnothorax_angustulus angustinodis,,Temnothorax.angustulus angustinodis,33.17080058,19.49900058,26.33490058,26.33490058
Temnothorax_anira,,Temnothorax.anira,34.69020058,27.03000058,30.86010058,30.86010058
Temnothorax_annexus,,Temnothorax.annexus,19.14580058,18.37080058,18.75830058,18.75830058
Temnothorax_annibalis,,Temnothorax.annibalis,37.34050058,18.97640058,28.15845058,28.15845058
Temnothorax_annibalis numidicus,,Temnothorax.annibalis numidicus,37.34050058,30.23440058,33.78745058,33.78745058
Temnothorax_anodonta,,Temnothorax.anodonta,41.29710058,25.07520058,33.18615058,33.18615058
Temnothorax_anodontoides,,Temnothorax.anodontoides,42.79770058,35.14160058,38.96965058,38.96965058
Temnothorax_ansei,,Temnothorax.ansei,43.79270058,35.26300058,39.52785058,39.52785058
Temnothorax_antera,,Temnothorax.antera,34.78770058,27.03000058,30.90885058,30.90885058
Temnothorax_antigoni,,Temnothorax.antigoni,42.11000058,35.34330058,38.72665058,38.72665058
Temnothorax_arabicus,,Temnothorax.arabicus,32.15490058,15.61690058,23.88590058,23.88590058
Temnothorax_arboreus,,Temnothorax.arboreus,42.00000058,31.33250058,36.66625058,36.66625058
Temnothorax_arcanus,,Temnothorax.arcanus,47.80690058,45.82080058,46.81385058,46.81385058
Temnothorax_archangelskiji,,Temnothorax.archangelskiji,55.44470058,40.59110058,48.01790058,48.01790058
Temnothorax_arenarius,,Temnothorax.arenarius,37.34050058,18.97640058,28.15845058,28.15845058
Temnothorax_arenarius fusciventris,,Temnothorax.arenarius fusciventris,37.34050058,30.23440058,33.78745058,33.78745058
Temnothorax_arenarius kruegeri,,Temnothorax.arenarius kruegeri,33.17080058,19.49900058,26.33490058,26.33490058
Temnothorax_argentipes,,Temnothorax.argentipes,43.47260058,20.89690058,32.18475058,32.18475058
Temnothorax_ariadnae,,Temnothorax.ariadnae,41.74990058,34.80880058,38.27935058,38.27935058
Temnothorax_arimensis,,Temnothorax.arimensis,45.51500058,32.68380058,39.09940058,39.09940058
Temnothorax_arnoldii,,Temnothorax.arnoldii,52.81080058,41.19610058,47.00345058,47.00345058
Temnothorax_arpini,,Temnothorax.arpini,43.26850058,39.19180058,41.23015058,41.23015058
Temnothorax_artvinensis,,Temnothorax.artvinensis,42.11000058,35.81750058,38.96375058,38.96375058
Temnothorax_atlantis,,Temnothorax.atlantis,42.15270058,18.97640058,30.56455058,30.56455058
Temnothorax_atlantis brunea,,Temnothorax.atlantis brunea,37.34050058,18.97640058,28.15845058,28.15845058
Temnothorax_atlantis suturalis,,Temnothorax.atlantis suturalis,35.91910058,27.66420058,31.79165058,31.79165058
Temnothorax_atlantis veneris,,Temnothorax.atlantis veneris,37.34050058,18.97640058,28.15845058,28.15845058
Temnothorax_atomus,,Temnothorax.atomus,37.34050058,18.97640058,28.15845058,28.15845058
Temnothorax_augusti,,Temnothorax.augusti,21.62330058,1.58910058,11.60620058,11.60620058
Temnothorax_auresianus,,Temnothorax.auresianus,37.09130058,18.97640058,28.03385058,28.03385058
Temnothorax_aveli,,Temnothorax.aveli,55.05660058,27.66420058,41.36040058,41.36040058
Temnothorax_aztecus,,Temnothorax.aztecus,23.27750058,8.02560058,15.65155058,15.65155058
Temnothorax_baeticus,,Temnothorax.baeticus,43.79270058,35.26300058,39.52785058,39.52785058
Temnothorax_banao,,Temnothorax.banao,23.27750058,19.82190058,21.54970058,21.54970058
Temnothorax_barbouri,,Temnothorax.barbouri,23.27750058,19.82190058,21.54970058,21.54970058
Temnothorax_barroi,,Temnothorax.barroi,23.27750058,19.82190058,21.54970058,21.54970058
Temnothorax_barryi,,Temnothorax.barryi,37.09130058,18.97640058,28.03385058,28.03385058
Temnothorax_basara,,Temnothorax.basara,24.58800058,24.03500058,24.31150058,24.31150058
Temnothorax_bejaraniensis,,Temnothorax.bejaraniensis,43.79270058,35.26300058,39.52785058,39.52785058
Temnothorax_bermudezi,,Temnothorax.bermudezi,23.27750058,19.82190058,21.54970058,21.54970058
Temnothorax_bernardi,,Temnothorax.bernardi,43.79270058,35.26300058,39.52785058,39.52785058
Temnothorax_bestelmeyeri,,Temnothorax.bestelmeyeri,37.00310058,31.33260058,34.16785058,34.16785058
Temnothorax_bicolor,,Temnothorax.bicolor,17.99140058,14.54690058,16.26915058,16.26915058
Temnothorax_bikara,,Temnothorax.bikara,37.52190058,34.56470058,36.04330058,36.04330058
