bentity2_name,Phy,Genus_name,Ecological.Stratum,Exotic_status,Notes,area_sqkm
Norway,Camponotus_brevis,Camponotus,Arboreal & Epigaeic,Indoor Introduced,,318961.6037
Norway,Nylanderia_steinheili,Nylanderia,Epigaeic,Indoor Introduced,,318961.6037
Norway,Hypoponera_opacior,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,318961.6037
Norway,Pheidole_punctatissima,Pheidole,Epigaeic,Indoor Introduced,,318961.6037
Norway,Plagiolepis_pygmaea,Plagiolepis,Epigaeic,Intercepted,,318961.6037
Norway,Tetramorium_semilaeve,Tetramorium,Arboreal & Epigaeic,Intercepted,,318961.6037
Norway,Camponotus_ustus,Camponotus,Arboreal & Epigaeic,Intercepted,,318961.6037
Norway,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,318961.6037
Norway,Ponera_testacea,Ponera,Epigaeic & Hypogaeic,Intercepted,,318961.6037
Norway,Pheidole_pallidula,Pheidole,Epigaeic,Intercepted,,318961.6037
Norway,Solenopsis_fugax,Solenopsis,Epigaeic & Hypogaeic,Intercepted,,318961.6037
Norway,Azteca_constructor,Azteca,Arboreal,Indoor Introduced,,318961.6037
Norway,Solenopsis_abdita,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,,318961.6037
Norway,Lepisiota_incisa,Lepisiota,Epigaeic,Intercepted,,318961.6037
Norway,Brachymyrmex_patagonicus,Brachymyrmex,Arboreal & Epigaeic,Indoor Introduced,,318961.6037
Norway,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Intercepted,,318961.6037
Nova Scotia,Myrmica_rubra,Myrmica,Epigaeic,Exotic,,55233.83696
Nova Scotia,Lasius_niger,Lasius,Epigaeic & Hypogaeic,Exotic,,55233.83696
Nuevo Leon,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,65099.55349
Nuevo Leon,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,65099.55349
Nuevo Leon,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,65099.55349
Nuevo Leon,Odontomachus_haematodus,Odontomachus,Epigaeic,Exotic,,65099.55349
Nuevo Leon,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,65099.55349
Nuevo Leon,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,65099.55349
Nuevo Leon,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,65099.55349
Nuevo Leon,Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,,65099.55349
Oaxaca,Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Exotic,,92536.68165
Oaxaca,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,92536.68165
Oaxaca,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,92536.68165
Oaxaca,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,92536.68165
Oaxaca,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,92536.68165
Oaxaca,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,92536.68165
Oaxaca,Odontomachus_haematodus,Odontomachus,Epigaeic,Exotic,,92536.68165
Oaxaca,Crematogaster_obscurata,Crematogaster,Arboreal & Epigaeic,Exotic,,92536.68165
Oaxaca,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,92536.68165
Oaxaca,Linepithema_humile,Linepithema,Epigaeic,Exotic,,92536.68165
Oaxaca,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,92536.68165
Oaxaca,Linepithema_iniquum,Linepithema,Epigaeic,Exotic,,92536.68165
Oaxaca,Monomorium_carbonarium,Monomorium,Arboreal & Epigaeic,Exotic,,92536.68165
Oaxaca,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,92536.68165
Oaxaca,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,92536.68165
Ogasawara Islands,Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Tetramorium_tonganum,Tetramorium,Arboreal & Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Pheidole_indica,Pheidole,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Syllophopsis_sechellensis,Syllophopsis,Epigaeic & Hypogaeic,Exotic,,93.07167516
Ogasawara Islands,Ochetellus_glaber,Ochetellus,Arboreal & Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Strumigenys_hexamera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,93.07167516
Ogasawara Islands,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Pheidole_parva,Pheidole,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Ponera_swezeyi,Ponera,Epigaeic & Hypogaeic,Exotic,,93.07167516
Ogasawara Islands,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Cardiocondyla_wroughtonii,Cardiocondyla,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Nylanderia_amia,Nylanderia,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Strumigenys_godeffroyi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,93.07167516
Ogasawara Islands,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,93.07167516
Ogasawara Islands,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Brachyponera_luteipes,Brachyponera,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,93.07167516
Ogasawara Islands,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,93.07167516
Ogasawara Islands,Pheidole_fervens,Pheidole,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Exotic,,93.07167516
Ogasawara Islands,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,93.07167516
Ogasawara Islands,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,93.07167516
Ohio,Linepithema_humile,Linepithema,Epigaeic,Indoor Introduced,,116302.6248
Ohio,Pheidole_bilimeki,Pheidole,Epigaeic,Indoor Introduced,,116302.6248
Ohio,Paratrechina_longicornis,Paratrechina,Epigaeic,Indoor Introduced,,116302.6248
Ohio,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,116302.6248
Ohio,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,116302.6248
Ohio,Brachyponera_chinensis,Brachyponera,Epigaeic,Exotic,,116302.6248
Ohio,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,,116302.6248
Ohio,Nylanderia_flavipes,Nylanderia,Epigaeic,Exotic,,116302.6248
Ohio,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Indoor Introduced,,116302.6248
Ohio,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,116302.6248
Ohio,Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,,116302.6248
Ohio,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,116302.6248
Okinawa,Ooceraea_biroi,Ooceraea,Hypogaeic,Exotic,,1620.740403
Okinawa,Pheidole_indica,Pheidole,Epigaeic,Exotic,,1620.740403
Okinawa,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,1620.740403
Okinawa,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Exotic,,1620.740403
Okinawa,Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,,1620.740403
Okinawa,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,,1620.740403
Okinawa,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,1620.740403
Okinawa,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,1620.740403
Okinawa,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,1620.740403
Okinawa,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,1620.740403
Okinawa,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,1620.740403
Okinawa,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,1620.740403
Okinawa,Pheidole_fervens,Pheidole,Epigaeic,Exotic,,1620.740403
Okinawa,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,1620.740403
Okinawa,Tetramorium_smithi,Tetramorium,Arboreal & Epigaeic,Exotic,,1620.740403
Okinawa,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,1620.740403
Okinawa,Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,,1620.740403
Okinawa,Pheidole_parva,Pheidole,Epigaeic,Exotic,,1620.740403
Okinawa,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,1620.740403
Okinawa,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,1620.740403
Okinawa,Lasius_japonicus,Lasius,Epigaeic & Hypogaeic,Exotic,,1620.740403
Okinawa,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,1620.740403
Okinawa,Cardiocondyla_strigifrons,Cardiocondyla,Epigaeic,Exotic,,1620.740403
Okinawa,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,1620.740403
Okinawa,Myrmica_kotokui,Myrmica,Epigaeic,Exotic,,1620.740403
Okinawa,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,1620.740403
Okinawa,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,1620.740403
Okinawa,Lasius_sakagamii,Lasius,Epigaeic & Hypogaeic,Exotic,,1620.740403
Okinawa,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,1620.740403
Okinawa,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Exotic,,1620.740403
Okinawa,Nylanderia_amia,Nylanderia,Epigaeic,Exotic,,1620.740403
Okinawa,Cardiocondyla_itsukii,Cardiocondyla,Epigaeic,Exotic,,1620.740403
Okinawa,Hypoponera_ergatandria,Hypoponera,Epigaeic & Hypogaeic,Exotic,,1620.740403
Okinawa,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,1620.740403
Okinawa,Tetramorium_kraepelini,Tetramorium,Arboreal & Epigaeic,Exotic,,1620.740403
Oklahoma,Linepithema_humile,Linepithema,Epigaeic,Exotic,,180888.7919
Oklahoma,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,180888.7919
Oklahoma,Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,,180888.7919
Oklahoma,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,180888.7919
Oklahoma,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,180888.7919
Oklahoma,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,180888.7919
Oman,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,308966.1496
Oman,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,308966.1496
Oman,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,308966.1496
Oman,Monomorium_dichroum,Monomorium,Arboreal & Epigaeic,Exotic,,308966.1496
Oman,Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,,308966.1496
Oman,Leptogenys_maxillosa,Leptogenys,Epigaeic & Hypogaeic,Exotic,,308966.1496
Oman,Trichomyrmex_mayri,Trichomyrmex,Epigaeic,Exotic,,308966.1496
Oman,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,308966.1496
Oman,Pheidole_indica,Pheidole,Epigaeic,Exotic,,308966.1496
Oman,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,308966.1496
Oman,Cardiocondyla_breviscapa,Cardiocondyla,Epigaeic,Exotic,,308966.1496
Oman,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,308966.1496
Oman,Pheidole_parva,Pheidole,Epigaeic,Exotic,,308966.1496
Oman,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,308966.1496
Oman,Monomorium_carbonarium,Monomorium,Arboreal & Epigaeic,Exotic,,308966.1496
Oman,Hypoponera_eduardi,Hypoponera,Epigaeic & Hypogaeic,Exotic,,308966.1496
Oman,Brachyponera_sennaarensis,Brachyponera,Epigaeic,Exotic,,308966.1496
Oman,Erromyrma_latinodis,Erromyrma,Epigaeic,Exotic,,308966.1496
Oman,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,308966.1496
Ontario,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,1076196.348
Ontario,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,1076196.348
Ontario,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,1076196.348
Ontario,Lasius_niger,Lasius,Epigaeic & Hypogaeic,Exotic,,1076196.348
Ontario,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,1076196.348
Ontario,Paratrechina_longicornis,Paratrechina,Epigaeic,Indoor Introduced,,1076196.348
Ontario,Myrmica_rubra,Myrmica,Epigaeic,Exotic,,1076196.348
Ontario,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Indoor Introduced,,1076196.348
Ontario,Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,,1076196.348
Oregon,Linepithema_humile,Linepithema,Epigaeic,Indoor Introduced,,251283.6187
Oregon,Camponotus_maculatus,Camponotus,Arboreal & Epigaeic,Intercepted,,251283.6187
Oregon,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,251283.6187
Oregon,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,251283.6187
Oregon,Lasius_niger,Lasius,Epigaeic & Hypogaeic,Exotic,,251283.6187
Oregon,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,251283.6187
Orissa,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,149033.0745
Orissa,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,149033.0745
Orissa,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,,149033.0745
Pakistan,Cardiocondyla_wroughtonii,Cardiocondyla,Epigaeic,Exotic,,876756.985
Pakistan,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,876756.985
Pakistan,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,876756.985
Pakistan,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,876756.985
Pakistan,Ooceraea_biroi,Ooceraea,Hypogaeic,Exotic,,876756.985
Pakistan,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,876756.985
Pakistan,Strumigenys_godeffroyi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,876756.985
Pakistan,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,876756.985
Pakistan,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,876756.985
Pakistan,Monomorium_subopacum,Monomorium,Arboreal & Epigaeic,Exotic,,876756.985
Pakistan,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,876756.985
Palau,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,480.6794791
Palau,Tetramorium_tonganum,Tetramorium,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Nylanderia_bourbonica,Nylanderia,Epigaeic,Exotic,,480.6794791
Palau,Monomorium_intrudens,Monomorium,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,480.6794791
Palau,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,480.6794791
Palau,Brachyponera_luteipes,Brachyponera,Epigaeic,Exotic,,480.6794791
Palau,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,480.6794791
Palau,Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,,480.6794791
Palau,Prionopelta_kraepelini,Prionopelta,Epigaeic & Hypogaeic,Exotic,,480.6794791
Palau,Technomyrmex_kraepelini,Technomyrmex,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,480.6794791
Palau,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Anochetus_graeffei,Anochetus,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,480.6794791
Palau,Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,,480.6794791
Palau,Leptogenys_falcigera,Leptogenys,Epigaeic & Hypogaeic,Exotic,,480.6794791
Palau,Pheidole_fervens,Pheidole,Epigaeic,Exotic,,480.6794791
Palau,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,480.6794791
Palau,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Exotic,,480.6794791
Palau,Tetramorium_insolens,Tetramorium,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,480.6794791
Palau,Strumigenys_rogeri,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,480.6794791
Palau,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Strumigenys_godeffroyi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,480.6794791
Palau,Syllophopsis_sechellensis,Syllophopsis,Epigaeic & Hypogaeic,Exotic,,480.6794791
Palau,Nylanderia_vaga,Nylanderia,Epigaeic,Exotic,,480.6794791
Palau,Tetramorium_pacificum,Tetramorium,Arboreal & Epigaeic,Exotic,,480.6794791
Palau,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,480.6794791
Panama,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,74376.33539
Panama,Linepithema_humile,Linepithema,Epigaeic,Exotic,,74376.33539
Panama,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,74376.33539
Panama,Monomorium_dichroum,Monomorium,Arboreal & Epigaeic,Exotic,,74376.33539
Panama,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,74376.33539
Panama,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,74376.33539
Panama,Strumigenys_rogeri,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,74376.33539
Panama,Cardiocondyla_wroughtonii,Cardiocondyla,Epigaeic,Exotic,,74376.33539
Panama,Odontomachus_simillimus,Odontomachus,Epigaeic,Exotic,,74376.33539
Panama,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,74376.33539
Panama,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,74376.33539
Panama,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,74376.33539
Panama,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,74376.33539
Panama,Hypoponera_opaciceps pampana,Hypoponera,Epigaeic & Hypogaeic,Exotic,,74376.33539
Panama,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,74376.33539
Panama,Pheidole_guineensis,Pheidole,Epigaeic,Exotic,,74376.33539
Pantelleria Island,Pheidole_indica,Pheidole,Epigaeic,Exotic,,85.97358572
Pantelleria Island,Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,,85.97358572
Pantelleria Island,Nylanderia_jaegerskioeldi,Nylanderia,Epigaeic,Exotic,,85.97358572
Para,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,1234722.843
Para,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,1234722.843
Para,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,1234722.843
Para,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,1234722.843
Para,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,1234722.843
Para,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,1234722.843
Para,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,1234722.843
Para,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,1234722.843
Para,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,1234722.843
Para,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,1234722.843
Para,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,1234722.843
Para,Nylanderia_fulva,Nylanderia,Epigaeic,Exotic,,1234722.843
Paraguay,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,399134.4078
Paraguay,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,399134.4078
Paraguay,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,399134.4078
Paraguay,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,399134.4078
Paraguay,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,399134.4078
Paraguay,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,399134.4078
Paraguay,Hypoponera_ergatandria,Hypoponera,Epigaeic & Hypogaeic,Exotic,,399134.4078
Paraiba,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,56500.01674
Paraiba,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,56500.01674
Parana,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,198781.9542
Parana,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,198781.9542
Parana,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,198781.9542
Parana,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,198781.9542
Parana,Strumigenys_lanuginosa,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,198781.9542
Parana,Pheidole_punctatissima,Pheidole,Epigaeic,Exotic,,198781.9542
Pelagie Islands,Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,,27.8282333
Pelagie Islands,Aphaenogaster_splendida,Aphaenogaster,Epigaeic,Exotic,,27.8282333
Pelagie Islands,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,27.8282333
Pelagie Islands,Linepithema_humile,Linepithema,Epigaeic,Exotic,,27.8282333
Pennsylvania,Linepithema_humile,Linepithema,Epigaeic,Indoor Introduced,,118978.2353
Pennsylvania,Nylanderia_flavipes,Nylanderia,Epigaeic,Exotic,,118978.2353
Pennsylvania,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,118978.2353
Pennsylvania,Paratrechina_longicornis,Paratrechina,Epigaeic,Indoor Introduced,,118978.2353
Pennsylvania,Brachyponera_chinensis,Brachyponera,Epigaeic,Exotic,,118978.2353
Pennsylvania,Vollenhovia_emeryi,Vollenhovia,Epigaeic,Exotic,,118978.2353
Pennsylvania,Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,,118978.2353
Pennsylvania,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,118978.2353
Pennsylvania,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,118978.2353
Pennsylvania,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,,118978.2353
Pernambuco,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,97737.64439
