Species count,Family,Genus,Species,Common Name,Plant Type,Geographic Location,Nectary Location,Ecological Study,Reference,Notes
1,Ericaceae,Cavendishia,arizonensis,,shrub,Panama,leaves; rachis of inflorescence,,Luteyn 1983,"""milky white exudate [from glands on buds] in Cavedishia ser. Lactiviscidae often attract ants and other dipteran organisms (Luteyn, 1980) and in these species the glands may function as a nectary. Another possibility is that the exudate may have antimicrobial activity [...quoting Harborne 1977]"" -- Luteyn 1983"
1,Ericaceae,Cavendishia,chiriquiensis,,shrub or epiphyte,Panama,rachis of inflorescence;calyx,,Luteyn 1983,"""milky white exudate [from glands on buds] in Cavedishia ser. Lactiviscidae often attract ants and other dipteran organisms (Luteyn, 1980) and in these species the glands may function as a nectary. Another possibility is that the exudate may have antimicrobial activity [...quoting Harborne 1977]"" -- Luteyn 1983"
1,Ericaceae,Cavendishia,ciliata,,epiphytic shrub,Costa Rica,rachis of inflorescence; calyx,,Luteyn 1983,"""milky white exudate [from glands on buds] in Cavedishia ser. Lactiviscidae often attract ants and other dipteran organisms (Luteyn, 1980) and in these species the glands may function as a nectary. Another possibility is that the exudate may have antimicrobial activity [...quoting Harborne 1977]"" -- Luteyn 1983"
1,Ericaceae,Cavendishia,coccinea,,epiphytic shrub,Colombia,"leaf edge, calyx edge",,Luteyn 1983,"""milky white exudate [from glands on buds] in Cavedishia ser. Lactiviscidae often attract ants and other dipteran organisms (Luteyn, 1980) and in these species the glands may function as a nectary. Another possibility is that the exudate may have antimicrobial activity [...quoting Harborne 1977]"" -- Luteyn 1983"
1,Ericaceae,Cavendishia,fortunensis,,epiphytic s,Panama,leaves; rac,,Luteyn 1983,"""milky white exudate [from glands on buds] in Cavedishia ser. Lactiviscidae often attract ants and other dipteran organisms (Luteyn, 1980) and in these species the glands may function as a nectary. Another possibility is that the exudate may have antimicrobial activity [...quoting Harborne 1977]"" -- Luteyn 1983"
1,Ericaceae,Cavendishia,lactiviscida,,shrub or epiphyte,Costa Rica,leaf margins; rachis of inflorescence,,Luteyn 1983,"""milky white exudate [from glands on buds] in Cavedishia ser. Lactiviscidae often attract ants and other dipteran organisms (Luteyn, 1980) and in these species the glands may function as a nectary. Another possibility is that the exudate may have antimicrobial activity [...quoting Harborne 1977]"" -- Luteyn 1983"
1,Ericaceae,Cavendishia,panamensis,,shrub,Panama,rachis of inflorescence; calyx,,Luteyn 1983,"""milky white exudate [from glands on buds] in Cavedishia ser. Lactiviscidae often attract ants and other dipteran organisms (Luteyn, 1980) and in these species the glands may function as a nectary. Another possibility is that the exudate may have antimicrobial activity [...quoting Harborne 1977]"" -- Luteyn 1983"
1,Ericaceae,Cavendishia,porphyrea,,shrub,Colombia,"pedicels, calyx, leaf margins",,Luteyn 1983,"""milky white exudate [from glands on buds] in Cavedishia ser. Lactiviscidae often attract ants and other dipteran organisms (Luteyn, 1980) and in these species the glands may function as a nectary. Another possibility is that the exudate may have antimicrobial activity [...quoting Harborne 1977]"" -- Luteyn 1983"
1,Ericaceae,Cavendishia,pseudostenophylla,,shrub,Panama,rachis of inflorescence,,Luteyn 1983,"""milky white exudate [from glands on buds] in Cavedishia ser. Lactiviscidae often attract ants and other dipteran organisms (Luteyn, 1980) and in these species the glands may function as a nectary. Another possibility is that the exudate may have antimicrobial activity [...quoting Harborne 1977]"" -- Luteyn 1983"
1,Ericaceae,Vaccinium,boninensis,,,Bonin Islands,leaf teeth,,Pemberton 1998,
1,Ericaceae,Vaccinium,bracteatum var.chinense,,,,leaf teeth,,So 2004,
1,Ericaceae,Vaccinium,koreanum,,,Korea,basal leaf teeth,,Pemberton 1990,
1,Ericaceae,Vaccinium,oldhami,,,Korea,basal leaf teeth,,Pemberton 1990,
1,Ericaceae,Vaccinium,theysmannii,,,,,,Zimmermann 1932,
1,Ericaceae,Vaccinium,uliginosum,,,,petiole,,Pemberton 1998,
1,Euphorbiaceae,Acalypha,amentacea,,,,leaf base,,Sagun et al. 2010,WCSP 169. Sagun et al: only plant in genus with leaf-base glands
0,Euphorbiaceae,Acalypha,sp.,,,Colombia,,,Ramírez et al. 2001,
1,Euphorbiaceae,Adriana,quadripartita,,shrub,Australia,stipules,Mackay and Whalen 1998; Whalen & Mackay 2007,Mackay and Whalen 1998; Whalen and Mackay 2007,
1,Euphorbiaceae,Adriana,tomentosa,,shrub,Australia,stipules,Mackay and Whalen 1998; Whalen & Mackay 2007,Mackay and Whalen 1998; Whalen and Mackay 2007,
1,Euphorbiaceae,Alchornea,cordifolia,,,,foliar,,Schnell Cusset and Quenum 1963; Belin-Depoux 1993,photos in Belin-Depoux 1993
1,Euphorbiaceae,Alchornea,costaricensis,,tree,Costa Rica,leaf blade,,Croat 1978; Schupp and Feener 1991; Zamora et al 2004; ,
1,Euphorbiaceae,Alchornea,glandulosa,,Tree,Costa Rica,"leaf base, lamina ",,"Zamora et al, 2004",
1,Euphorbiaceae,Alchornea,grandis,,Tree,Costa Rica,"leaf base, lamina ",,"Zamora et al, 2004",
1,Euphorbiaceae,Alchornea,latifolia,,tree,Mexico,"""leaf margins gland-tipped""",,Croat 1978; Schupp and Feener 1991; Zamora et al 2004; ,
1,Euphorbiaceae,Alchornea,laxiflora,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Alchornea,rugosa,,shrub,Malaysia,leaf blade,,Fiala and Linsenmair 1995,
1,Euphorbiaceae,Alchornea,tiliifolia,,shrub,"Yunnan, China",lamina lower side,,Liu and Chen 2008,
1,Euphorbiaceae,Alchornea,trewioides,,shrub,Yunnan China,leaf base,,So 2004; Liu and Chen 2008,
1,Euphorbiaceae,Alchornea,triplinervia,,Tree,Costa Rica,lamina base,,Belin-Depoux 1977; Zamora et al 2004; ,
1,Euphorbiaceae,Alchorneopsis,floribunda,,Tree,Costa Rica,lamina and margin,,Zimmermann 1932; Elias 1983; Zamora et al 2004; ,
1,Euphorbiaceae,Aleurites,moluccana,candlenut tree,tree,,distal end of petiole,,Zimmermann 1932; Belin-Depoux and Clair-Maczulajtys 1975;Bory and Clair-Maczulajtys 1977; Metcalfe and Chalk 1979; So 2004,photos in Bory and Clair-Maczulajtys 1977
1,Euphorbiaceae,Aleurites,rockinghamensis,,shrub,Australia,petiole,,Blthgen and Reifenrath 2003; Blüthgen and Fiedler 2004;,
1,Euphorbiaceae,Anda,gomesii,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Angostylis,longifolia,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Aparisthmium,cordatum,,Tree,Costa Rica,"leaf base, lamina ",,"Zamora et al, 2004",
1,Euphorbiaceae,Aporusa,chinensis,,tree,"Yunnan, China",lower side of lamina & stipule,,Liu and Chen 2008,
1,Euphorbiaceae,Aporusa,villosa,,tree,"Yunnan, China",lower side of lamina & stipule,,Liu and Chen 2008,
1,Euphorbiaceae,Aporusa,yunnanensis,,tree,"Yunnan, China",lower side of lamina & stipule,,Liu and Chen 2008,
1,Euphorbiaceae,Baccaurea,ramiflora,,tree,"Yunnan, China",lamina base margins,,Liu and Chen 2008,
1,Euphorbiaceae,Balakata,baccata,,tree,"Malaysia, China",leaf blade base,Fig. 1d in Fiala and Linsenmair 1995; picture in Liu and Chen 2008,Fiala and Maschwitz 1991; Fiala and Linsenmair 1995; Liu and Chen 2008,syn Sapium baccatum
1,Euphorbiaceae,Baliospermum,axillare,,,,leaf margin,,Zimmermann 1932; Elias 1983,
1,Euphorbiaceae,Blumeodendron,calophyllum,,tree,Malaysia,leaf blade base,,Fiala and Linsenmair 1995,
1,Euphorbiaceae,Caryodendron,angustifolium,,Tree,Costa Rica,"leaf base, lamina ",,"Zamora et al, 2004",
1,Euphorbiaceae,Chrozophora,tinctoria,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Claoxylon,angustifolium,,,,,,Forster 2007,WCSP 41400
1,Euphorbiaceae,Claoxylon,australe,,,,,,Forster 2007,WCSP 41406
1,Euphorbiaceae,Claoxylon,hillii,,,,,,Forster 2007,WCSP 41471
1,Euphorbiaceae,Claoxylon,sp.,,,,,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Claoxylon,tenerifolium,,,,,,Forster 2007,WCSP 41621
1,Euphorbiaceae,Cleidion,bracteosum,,tree,"Yunnan, China",lamina both sides,,Liu and Chen 2008,
1,Euphorbiaceae,Cleidion,castaneifolium,,Tree,Costa Rica,"leaf base, lamina ",,"Zamora et al, 2004",
1,Euphorbiaceae,Cnidoscolus,napaefolius,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Coccoceras,sumatranum,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Croton,amabilis,,,,,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Croton,argyratus,,understory tree,Malaysia,leaf blade base,,Fiala and Maschwitz 1991; Fiala and Linsenmair 1995,"Fiala and Maschwitz (1991) listed these as lacking efns:Croton ensifolius, Croton heterocarpus"
1,Euphorbiaceae,Croton,aubrevillei,,,,,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Croton,billbergianus,,shrub or tree,Central America,"""2 or more sessile, round yellow glands at apex on lower side"" of leaf",,Croat 1978; Schupp and Feener 1991; Zamora et al 2004; ,
1,Euphorbiaceae,Croton,cascarilloides,,shrub,Malaysia,leaf; petiole tip,,Fiala and Maschwitz 1991; Liu and Chen 2008,
1,Euphorbiaceae,Croton,caudatus,,,Malaysia,leaf,Fiala and Maschwitz 1991,Fiala and Maschwitz 1991;,
1,Euphorbiaceae,Croton,ciliato-gladuliferus,,,,"petiole, midrib, abaxial surface of leaf",,Metcalf and Chalk 1979,
1,Euphorbiaceae,Croton,corintensis,,Tree,Costa Rica,petiole,,"Zamora et al, 2004",
1,Euphorbiaceae,Croton,crassifolius,,,,leaf base,,So 2004,
1,Euphorbiaceae,Croton,draco,,Tree,Costa Rica,petiole,,"Zamora et al, 2004","""glands resemble fingers"" Fewer glands on higher elevation morph"
1,Euphorbiaceae,Croton,erythrostachys,,,Malaysia,leaf,,Fiala and Maschwitz 1991,
1,Euphorbiaceae,Croton,exuberans,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Croton,glandulosus,,,,,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Croton,hemiargyreus,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Croton,hirtus,,herb,"widespread in disturbed areas of tropical America, Africa, Malaya","""petioles bearing two stalked glands at the apex""",,Croat 1978; Fiala and Maschwitz 1991,
1,Euphorbiaceae,Croton,hoffmannii,,Tree,Costa Rica,petiole,,"Zamora et al, 2004",
1,Euphorbiaceae,Croton,honcei,,,,leaf base,,So 2004,
1,Euphorbiaceae,Croton,Jimenezii,,Tree,Costa Rica,petiole,,"Zamora et al, 2004",
1,Euphorbiaceae,Croton,kelantanicus,,,Malaysia,leaf,,Fiala and Maschwitz 1991,
1,Euphorbiaceae,Croton,lachnocarpus,,,,leaf base,,So 2004,
1,Euphorbiaceae,Croton,lanjouwensis,,Tree,Costa Rica,petiole,,"Zamora et al, 2004",
1,Euphorbiaceae,Croton,linearis,granny-bush,,Bahamas,"paired, leaf base",,Koptur et al. 2010,
1,Euphorbiaceae,Croton,lucidus,,,Malaysia,leaf,,Fiala and Maschwitz 1991,
1,Euphorbiaceae,Croton,macrocarpus,,,Malaysia,leaf,,Fiala and Maschwitz 1991,
1,Euphorbiaceae,Croton,macrostachys,,,,,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Croton,megistocarpus,,Tree,Costa Rica,petiole,,"Zamora et al, 2004",
1,Euphorbiaceae,Croton,mexicanus,,Tree,Costa Rica,petiole,,"Zamora et al, 2004",
1,Euphorbiaceae,Croton,panamensis,,tree,Mexico to Colombia,"""a row of stalked orange glands at apex of petiole""",,Croat 1978; Schupp and Feener 1991,
1,Euphorbiaceae,Croton,refractus,,,,,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Croton,salutaris,,,,petiole,,Zimmermann 1932,
1,Euphorbiaceae,Croton,sarcopetalus,,shrub,Argentina,"floral bracts, petiole, stipules, leaf margins","Freitas et al. 2001, 2002; Buffa et al. 2009","Freitas et al. 2001, 2002; Buffa et al. 2009",
1,Euphorbiaceae,Croton,skutchii,,Tree,Costa Rica,petiole and laminar,,"Zamora et al, 2004","""sessile glands on the underside and others in the shape of stipular appendages on the upper surface"""
,Euphorbiaceae,Croton,sp.,,,Venezuela,,,Goitia and Jaffe 2009,
1,Euphorbiaceae,Croton,speciousus,,Tree,Costa Rica,petiole,,"Zamora et al, 2004",
,Euphorbiaceae,Croton,spp.,,,,,,Mizell 2004,
1,Euphorbiaceae,Croton,tenuicaudatus,,Tree,Costa Rica,petiole,,"Zamora et al, 2004",
1,Euphorbiaceae,Croton,tiglium,,,,leaf base,,So 2004,
1,Euphorbiaceae,Croton,tonduzii,,Tree,Costa Rica,petiole,,"Zamora et al, 2004",
1,Euphorbiaceae,Croton,xanthochloros,,,Venezuela,,,Goitia and Jaffe 2009,
1,Euphorbiaceae,Crotonogyne,sp.,,,,,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Cunuria,spruceana,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Dalechampia,cissifolia,,liana,Panama,,,Schupp and Feener 1991,
1,Euphorbiaceae,Dalechampia,dioscoreifolia,,vine,Costa Rica to Peru,"""petioles with 2-4 glands at apex, two of them to 3 mm long""",,Croat 1978,
1,Euphorbiaceae,Dalechampia,stipulaceae,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Endospermum,chinense,,,,leaf base,,So 2004,
1,Euphorbiaceae,Endospermum,diadenum,,,Malaysia,undersurface of leaf,,Fiala and Maschwitz 1991,
1,Euphorbiaceae,Endospermum,malaccense,,tree,Malaysia,"leaf blade, junction leaf-petiole",,Fiala and Linsenmair 1995,"Fig. 1g,h in Fiala and Linsenmair 1995"
1,Euphorbiaceae,Endospermum,myrmecophilum,,tree,Australia,petiole,,Blüthgen and Reifenrath 2003;Blüthgen and Reifenrath 2003;,
1,Euphorbiaceae,Endospermum,peltatum,,,,base of lamina,,Zimmermann 1932; Elias 1983,
1,Euphorbiaceae,Epiprinus,malayanus,,understory tree,Malaysia,junction leaf-petiole,,Fiala and Linsenmair 1995,
1,Euphorbiaceae,Euphorbia,blodgettii,,,Bahamas,"inflorescence, in cyanthium",,Koptur et al. 2010,in the paper asChamaesyce blodgettii
1,Euphorbiaceae,Euphorbia,cyparissias,,,Switzerland,floral bracts,,Braschler and Baur 2005,probably function in pollination but ants attracted
1,Euphorbiaceae,Euphorbia,heterophylla,Jacob's ladder; Governor Grant's Livery,,,inflorescence,,Zimmermann 1932; Koptur et al. 2010,
1,Euphorbiaceae,Euphorbia,millii,,,,involucre,,Teng and Hu 2002,photosTeng and Hu 2002; Morphologically extrafloral: function in pollination?
1,Euphorbiaceae,Euphorbia,pulcherrima,,,,flower,,Zimmermann 1932; So 2004,Morphologically extrafloral: function in pollination?
1,Euphorbiaceae,Excoecaria,agallocha,,,,leaf base,,So 2004,
1,Euphorbiaceae,Excoecaria,bicolor,,,,,,Zimmermann 1932; Elias 1983,syn E. cochinchinensis
1,Euphorbiaceae,Excoecaria,biglandulosa,,,,floral bracts,,Zimmermann 1932,
1,Euphorbiaceae,Fahrenheitia,pendula,,tree,Malaysia,petiole,,Fiala and Linsenmair 1995,
1,Euphorbiaceae,Fragariopsis,warmingii,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Grimmeodendron,eglandulosum,young manchineel,,Bahamas,leaf base,,Koptur et al. 2010,
1,Euphorbiaceae,Grymnanthes,riparia,,Tree,Costa Rica,margin,,"Zamora et al, 2004",
1,Euphorbiaceae,Hevea,brasiliensis,,,,,,Zimmermann 1932; Frey-Wysslng 1933,
1,Euphorbiaceae,Hevea,spruceana,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Hieronyma,alchorneoides,,,Brazil,leaf blade,,Oliviera and Pie 1998,
1,Euphorbiaceae,Hippomane,mancinella,manchineel,,Central America and South America,petiole,,Zimmermann 1932; Elias 1983; Koptur et al. 2010; Zamora et al. 2004 ,one central nectary.
1,Euphorbiaceae,Homalanthus,maprouna,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Homalanthus,novoguieensis,,shrub,,"petiole, leaf",,Blthgen and Reifenrath 2003; Blüthgen and Reifenrath 2003;,
1,Euphorbiaceae,Homalanthus,populifolius,,,,petiole,,Zimmermann 1932; Elias 1983,
1,Euphorbiaceae,Hura,crepitans,,,"Central America, South America and Aftrica",petiole,,Zimmermann 1932; Elias 1983; Zamora et al 2004; ,
1,Euphorbiaceae,Jatropha,chevalieri,,,,petiole,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Jatropha,ellenbeckii,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Jatropha,gossypifolia,,,,base of petiole,,Zimmermann 1932,
1,Euphorbiaceae,Jatropha,weberbauri,,,,,,Zimmermann 1932,
1,Euphorbiaceae,Joannesia,sp.,,,,petiole,,Zimmermann 1932,
1,Euphorbiaceae,Koilodepas,longifolium,,understory tree,Malaysia,leaf blade,,Fiala and Linsenmair 1995,
1,Euphorbiaceae,Mabea,klugii,,Tree,Costa Rica,"lamina, up whole sides of leaf",,"Zamora et al, 2004",
1,Euphorbiaceae,Mabea,occidentalis,,small tree,Panama,,,Schupp and Feener 1991,
1,Euphorbiaceae,Macaranga,"""sp. nov. C""",,,,leaf margin only,,Davies et al. 2001,
1,Euphorbiaceae,Macaranga,aëtheadena,,,,leaf margin only,,Davies et al. 2001; Federle and Rheindt 2005,
1,Euphorbiaceae,Macaranga,aleuritoides,,tree,New Guinea,foliar,,Mackay and Whalen 1991,
1,Euphorbiaceae,Macaranga,andamanica,,,Malaysia,upper surface near petiole,,Fiala and Maschwitz 1991,
1,Euphorbiaceae,Macaranga,angulata,,,,leaf margin only,,Davies et al. 2001,
1,Euphorbiaceae,Macaranga,auriculata,,,,leaf base,,So 2004,
1,Euphorbiaceae,Macaranga,baccaureifolia,,,"Malaysia, Borneo",upper surface near petiole,,Fiala and Maschwitz 1991,
1,Euphorbiaceae,Macaranga,bancana,,,,leaf margin only,,Davies et al. 2001; Federle and Rheindt 2005,
1,Euphorbiaceae,Macaranga,bareteri,,,,,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Macaranga,beccariana,,,,leaf margin only; EM photo in Hatada et al.2001,,Davies et al. 2001; Hatada et al. 2001; Federle and Rheindt 2005;,
1,Euphorbiaceae,Macaranga,bicolor,,,,leaf margin only,,Davies et al. 2001,
1,Euphorbiaceae,Macaranga,brevipetiolata,,,Borneo,"mature leaf surface, not leaf margin",,Fiala and Maschwitz 1991; Davies et al. 2001,
1,Euphorbiaceae,Macaranga,caladifolia,,,,,,Davies et al. 2001,
1,Euphorbiaceae,Macaranga,caladifolia,,,,leaf margin only,,Davies et al. 2001; Federle and Rheindt 2005,
1,Euphorbiaceae,Macaranga,calcicola,,,,leaf margin only,,Davies et al. 2001; Federle and Rheindt 2005,
1,Euphorbiaceae,Macaranga,conifera,,tree,Malaysia,"mature leaf surface, not leaf margin",,Fiala and Maschwitz 1991; Davies et al. 2001; Fiala and Linsenmair 1995,
1,Euphorbiaceae,Macaranga,constricta,,,,leaf margin only,,Davies et al. 2001; Federle and Rheindt 2005,
1,Euphorbiaceae,Macaranga,costulata,,,Borneo,"mature leaf surface, not leaf margin",,Fiala and Maschwitz 1991;Davies et al. 2001,
1,Euphorbiaceae,Macaranga,curtisii,,,,leaf margin only,,Davies et al. 2001,
1,Euphorbiaceae,Macaranga,denticulata,,tree,"Malaysia, Borneo","leaf surface, young leaf; lamina base lower side",,Fiala and Maschwitz 1991; Liu and Chen 2008,
1,Euphorbiaceae,Macaranga,depressa,,,,leaf margin only,,Davies et al. 2001,
1,Euphorbiaceae,Macaranga,didymocarpa,,,,polymorphic: if present leaf margin,,Davies et al. 2001,
1,Euphorbiaceae,Macaranga,diepenhorstii,,,,leaf margin only;,,Fiala and Maschwitz 1991; Davies et al. 2001,Fig. 6 in Fiala and Maschwitz
1,Euphorbiaceae,Macaranga,endertii,,,Borneo,leaf surface,,Fiala and Maschwitz 1991,
1,Euphorbiaceae,Macaranga,fulva,,,Borneo,two on leaf surfae,,Fiala and Maschwitz 1991,
1,Euphorbiaceae,Macaranga,gigantea,,understory,Malaysia,leaf margin; leaf surface,,Fiala and Maschwitz 1991; Fiala and Linsenmair 1995; Davies et al. 2001,
1,Euphorbiaceae,Macaranga,glandibracteolata,,,,leaf margin only,,Davies et al. 2001; Federle and Rheindt 2005,
1,Euphorbiaceae,Macaranga,griffithiana,,,,leaf margin,,Federle and Rheindt 2005,
1,Euphorbiaceae,Macaranga,havilandii,,,,leaf margin only,,Davies et al. 2001; Federle and Rheindt 2005,
1,Euphorbiaceae,Macaranga,henryi,,tree,Yunnan China,petiole tip and stem,,Liu and Chen 2008,photo in Liu and Chen 2008
1,Euphorbiaceae,Macaranga,heterophylla,,,,,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Macaranga,heudelotii,,,,,,Schnell Cusset and Quenum 1963,
1,Euphorbiaceae,Macaranga,heynei,,,Malaysia,"mature leaf surface, not leaf margin",,Fiala and Maschwitz 1991; Davies et al. 2001,
