valid_species_name,Phy_all_underscore,total.area.native,LogArea.native,Phy
Lioponera.similis,Lioponera_similis,1573525.457,6.196873773,Lioponera_similis
Lioponera.simmonsae,Lioponera_simmonsae,1041156.629,6.017516068,Lioponera_simmonsae
Lioponera.singaporensis,Lioponera_singaporensis,132314.5167,5.121607495,Lioponera_singaporensis
Lioponera.singularis,Lioponera_singularis,2016946.367,6.30469435,Lioponera_singularis
Lioponera.sjostedti,Lioponera_sjostedti,2528633.316,6.402885856,Lioponera_sjostedti
Lioponera.suscitata,Lioponera_suscitata,1679777.964,6.22525188,Lioponera_suscitata
Lioponera.turneri,Lioponera_turneri,3076984.001,6.488125238,Lioponera_turneri
Lioponera.varians,Lioponera_varians,3333527.07,6.522903986,Lioponera_varians
Lioponera.versicolor,Lioponera_versicolor,801827.581,5.904080991,Lioponera_versicolor
Lioponera.vespula,Lioponera_vespula,2554117.242,6.407240829,Lioponera_vespula
Lividopone.livida,Lividopone_livida,593087.2472,5.773118586,Lividopone_livida
Loboponera.basalis,Loboponera_basalis,1284643.257,6.108782542,Loboponera_basalis
Loboponera.edentula,Loboponera_edentula,25115.44569,4.399940889,Loboponera_edentula
Loboponera.nasica,Loboponera_nasica,3955386.628,6.597188941,Loboponera_nasica
Loboponera.nobiliae,Loboponera_nobiliae,879358.9237,5.944166175,Loboponera_nobiliae
Loboponera.obeliscata,Loboponera_obeliscata,820347.6291,5.913997927,Loboponera_obeliscata
Loboponera.politula,Loboponera_politula,1932442.689,6.286106623,Loboponera_politula
Loboponera.subatra,Loboponera_subatra,1083133.291,6.034681904,Loboponera_subatra
Loboponera.trica,Loboponera_trica,2908224.087,6.463627867,Loboponera_trica
Loboponera.vigilans,Loboponera_vigilans,5482544.984,6.738982204,Loboponera_vigilans
Lophomyrmex.ambiguus,Lophomyrmex_ambiguus,3329937.791,6.52243612,Lophomyrmex_ambiguus
Lophomyrmex.bedoti,Lophomyrmex_bedoti,4361903.399,6.639676043,Lophomyrmex_bedoti
Lophomyrmex.birmanus,Lophomyrmex_birmanus,2068782.777,6.315714892,Lophomyrmex_birmanus
Lophomyrmex.changlangensis,Lophomyrmex_changlangensis,82031.81035,4.913982296,Lophomyrmex_changlangensis
Lophomyrmex.indosinensis,Lophomyrmex_indosinensis,326033.7914,5.513262614,Lophomyrmex_indosinensis
Lophomyrmex.kali,Lophomyrmex_kali,246584.0797,5.391965034,Lophomyrmex_kali
Lophomyrmex.longicornis,Lophomyrmex_longicornis,1063815.501,6.026866314,Lophomyrmex_longicornis
Lophomyrmex.lucidus,Lophomyrmex_lucidus,1331899.2,6.124471358,Lophomyrmex_lucidus
Lophomyrmex.opaciceps,Lophomyrmex_opaciceps,535232.3221,5.728542332,Lophomyrmex_opaciceps
Lophomyrmex.quadrispinosus,Lophomyrmex_quadrispinosus,2950494.35,6.469894787,Lophomyrmex_quadrispinosus
Lophomyrmex.striatulus,Lophomyrmex_striatulus,513327.8129,5.710394796,Lophomyrmex_striatulus
Lophomyrmex.taivanae,Lophomyrmex_taivanae,36261.8317,4.559449738,Lophomyrmex_taivanae
Lophomyrmex.terraceensis,Lophomyrmex_terraceensis,54904.72612,4.73960973,Lophomyrmex_terraceensis
Lordomyrma.accuminata,Lordomyrma_accuminata,801827.581,5.904080991,Lordomyrma_accuminata
Lordomyrma.azumai,Lordomyrma_azumai,211007.1557,5.324297183,Lordomyrma_azumai
Lordomyrma.bhutanensis,Lordomyrma_bhutanensis,1176519.576,6.070599158,Lordomyrma_bhutanensis
Lordomyrma.caledonica,Lordomyrma_caledonica,17066.06439,4.23213338,Lordomyrma_caledonica
Lordomyrma.crawleyi,Lordomyrma_crawleyi,801827.581,5.904080991,Lordomyrma_crawleyi
Lordomyrma.cryptocera,Lordomyrma_cryptocera,849449.0033,5.929137311,Lordomyrma_cryptocera
Lordomyrma.curvata,Lordomyrma_curvata,19303.65991,4.285639658,Lordomyrma_curvata
Lordomyrma.desupra,Lordomyrma_desupra,19303.65991,4.285639658,Lordomyrma_desupra
Lordomyrma.diwata,Lordomyrma_diwata,296864.0057,5.472557543,Lordomyrma_diwata
Lordomyrma.emarginata,Lordomyrma_emarginata,296864.0057,5.472557543,Lordomyrma_emarginata
Lordomyrma.epinotalis,Lordomyrma_epinotalis,36978.18354,4.567945574,Lordomyrma_epinotalis
Lordomyrma.furcifera,Lordomyrma_furcifera,801827.581,5.904080991,Lordomyrma_furcifera
Lordomyrma.hmong,Lordomyrma_hmong,326033.7914,5.513262614,Lordomyrma_hmong
Lordomyrma.idianale,Lordomyrma_idianale,296864.0057,5.472557543,Lordomyrma_idianale
Lordomyrma.infundibuli,Lordomyrma_infundibuli,801827.581,5.904080991,Lordomyrma_infundibuli
Lordomyrma.lakshmi,Lordomyrma_lakshmi,38686.85756,4.587563454,Lordomyrma_lakshmi
Lordomyrma.leae,Lordomyrma_leae,2533515.927,6.403723639,Lordomyrma_leae
Lordomyrma.levifrons,Lordomyrma_levifrons,19303.65991,4.285639658,Lordomyrma_levifrons
Lordomyrma.limatula,Lordomyrma_limatula,296864.0057,5.472557543,Lordomyrma_limatula
Lordomyrma.nigra,Lordomyrma_nigra,809854.1167,5.908406794,Lordomyrma_nigra
Lordomyrma.polita,Lordomyrma_polita,19303.65991,4.285639658,Lordomyrma_polita
Lordomyrma.punctiventris,Lordomyrma_punctiventris,1728607.828,6.237696475,Lordomyrma_punctiventris
Lordomyrma.reticulata,Lordomyrma_reticulata,737781.7092,5.867927884,Lordomyrma_reticulata
Lordomyrma.rouxi,Lordomyrma_rouxi,17066.06439,4.23213338,Lordomyrma_rouxi
Lordomyrma.rugosa,Lordomyrma_rugosa,1052229.751,6.022110577,Lordomyrma_rugosa
Lordomyrma.sarasini,Lordomyrma_sarasini,17066.06439,4.23213338,Lordomyrma_sarasini
Lordomyrma.sinensis,Lordomyrma_sinensis,1340030.911,6.127114817,Lordomyrma_sinensis
Lordomyrma.stoneri,Lordomyrma_stoneri,19476.1416,4.289502923,Lordomyrma_stoneri
Lordomyrma.striatella,Lordomyrma_striatella,19476.1416,4.289502923,Lordomyrma_striatella
Lordomyrma.sukuna,Lordomyrma_sukuna,19303.65991,4.285639658,Lordomyrma_sukuna
Lordomyrma.taylori,Lordomyrma_taylori,38686.85756,4.587563454,Lordomyrma_taylori
Lordomyrma.tortuosa,Lordomyrma_tortuosa,19476.1416,4.289502923,Lordomyrma_tortuosa
Lordomyrma.vanua,Lordomyrma_vanua,19303.65991,4.285639658,Lordomyrma_vanua
Lordomyrma.vuda,Lordomyrma_vuda,19303.65991,4.285639658,Lordomyrma_vuda
Loweriella.boltoni,Loweriella_boltoni,737781.7092,5.867927884,Loweriella_boltoni
Malagidris.alperti,Malagidris_alperti,593087.2472,5.773118586,Malagidris_alperti
Malagidris.belti,Malagidris_belti,593087.2472,5.773118586,Malagidris_belti
Malagidris.dulcis,Malagidris_dulcis,593087.2472,5.773118586,Malagidris_dulcis
Malagidris.galokoa,Malagidris_galokoa,593087.2472,5.773118586,Malagidris_galokoa
Malagidris.jugum,Malagidris_jugum,593087.2472,5.773118586,Malagidris_jugum
Malagidris.sofina,Malagidris_sofina,593087.2472,5.773118586,Malagidris_sofina
Manica.bradleyi,Manica_bradleyi,1415274.926,6.150840813,Manica_bradleyi
Manica.hunteri,Manica_hunteri,4321051.946,6.635589487,Manica_hunteri
Manica.invidia,Manica_invidia,6819534.048,6.833754702,Manica_invidia
Manica.parasitica,Manica_parasitica,407670.7394,5.610309541,Manica_parasitica
Manica.rubida,Manica_rubida,8219657.163,6.914853704,Manica_rubida
Manica.yessensis,Manica_yessensis,245057.8532,5.389268625,Manica_yessensis
Martialis.heureka,Martialis_heureka,1677015.876,6.224537174,Martialis_heureka
Mayaponera.constricta,Mayaponera_constricta,11626871.89,7.065462887,Mayaponera_constricta
Mayriella.abstinens,Mayriella_abstinens,3745554.195,6.573516085,Mayriella_abstinens
Mayriella.ebbei,Mayriella_ebbei,2085181.358,6.319143834,Mayriella_ebbei
Mayriella.granulata,Mayriella_granulata,326033.7914,5.513262614,Mayriella_granulata
Mayriella.occidua,Mayriella_occidua,1041156.629,6.017516068,Mayriella_occidua
Mayriella.overbecki,Mayriella_overbecki,2761361.438,6.441123256,Mayriella_overbecki
Mayriella.sharpi,Mayriella_sharpi,801827.581,5.904080991,Mayriella_sharpi
Mayriella.spinosior,Mayriella_spinosior,2533501.582,6.40372118,Mayriella_spinosior
Mayriella.transfuga,Mayriella_transfuga,3726703.307,6.571324819,Mayriella_transfuga
Mayriella.warchalowskii,Mayriella_warchalowskii,104502.9497,5.019128549,Mayriella_warchalowskii
Megalomyrmex.acauna,Megalomyrmex_acauna,2543551.927,6.405440608,Megalomyrmex_acauna
Megalomyrmex.adamsae,Megalomyrmex_adamsae,202932.0808,5.307350709,Megalomyrmex_adamsae
Megalomyrmex.ayri,Megalomyrmex_ayri,4006249.333,6.602737975,Megalomyrmex_ayri
Megalomyrmex.balzani,Megalomyrmex_balzani,6368040.657,6.804005827,Megalomyrmex_balzani
Megalomyrmex.bidentatus,Megalomyrmex_bidentatus,280184.5511,5.447444185,Megalomyrmex_bidentatus
Megalomyrmex.bituberculatus,Megalomyrmex_bituberculatus,2395369.433,6.379372503,Megalomyrmex_bituberculatus
Megalomyrmex.brandaoi,Megalomyrmex_brandaoi,329051.7882,5.517264255,Megalomyrmex_brandaoi
Megalomyrmex.caete,Megalomyrmex_caete,247987.0565,5.394429014,Megalomyrmex_caete
Megalomyrmex.cuatiara,Megalomyrmex_cuatiara,4866391.235,6.687207021,Megalomyrmex_cuatiara
Megalomyrmex.cupecuara,Megalomyrmex_cupecuara,381079.4207,5.581015496,Megalomyrmex_cupecuara
Megalomyrmex.cyendyra,Megalomyrmex_cyendyra,302287.5841,5.48042031,Megalomyrmex_cyendyra
Megalomyrmex.drifti,Megalomyrmex_drifti,11274654.73,7.052103251,Megalomyrmex_drifti
Megalomyrmex.emeryi,Megalomyrmex_emeryi,3317434.418,6.520802346,Megalomyrmex_emeryi
Megalomyrmex.foreli,Megalomyrmex_foreli,2346756.693,6.370468065,Megalomyrmex_foreli
Megalomyrmex.fungiraptor,Megalomyrmex_fungiraptor,179951.5556,5.255155605,Megalomyrmex_fungiraptor
Megalomyrmex.glaesarius,Megalomyrmex_glaesarius,1602320.879,6.204749492,Megalomyrmex_glaesarius
Megalomyrmex.gnomus,Megalomyrmex_gnomus,1453690.695,6.16247201,Megalomyrmex_gnomus
Megalomyrmex.goeldii,Megalomyrmex_goeldii,3715258.303,6.569989013,Megalomyrmex_goeldii
Megalomyrmex.iheringi,Megalomyrmex_iheringi,808206.1849,5.90752217,Megalomyrmex_iheringi
Megalomyrmex.incisus,Megalomyrmex_incisus,8843347.689,6.9466167,Megalomyrmex_incisus
Megalomyrmex.leoninus,Megalomyrmex_leoninus,4481951.79,6.651467181,Megalomyrmex_leoninus
Megalomyrmex.longinoi,Megalomyrmex_longinoi,74376.33539,4.871434776,Megalomyrmex_longinoi
Megalomyrmex.megadrifti,Megalomyrmex_megadrifti,1084188.926,6.035104967,Megalomyrmex_megadrifti
Megalomyrmex.milenae,Megalomyrmex_milenae,74376.33539,4.871434776,Megalomyrmex_milenae
Megalomyrmex.miri,Megalomyrmex_miri,155441.0671,5.191565769,Megalomyrmex_miri
Megalomyrmex.modestus,Megalomyrmex_modestus,3708064.165,6.569147241,Megalomyrmex_modestus
Megalomyrmex.mondabora,Megalomyrmex_mondabora,724493.7617,5.86003465,Megalomyrmex_mondabora
Megalomyrmex.mondaboroides,Megalomyrmex_mondaboroides,1903699.49,6.279598393,Megalomyrmex_mondaboroides
Megalomyrmex.myops,Megalomyrmex_myops,1400311.198,6.146224562,Megalomyrmex_myops
Megalomyrmex.nocarina,Megalomyrmex_nocarina,1691798.69,6.228348684,Megalomyrmex_nocarina
Megalomyrmex.osadrifti,Megalomyrmex_osadrifti,125772.1456,5.09958447,Megalomyrmex_osadrifti
Megalomyrmex.pacova,Megalomyrmex_pacova,363008.4962,5.55991679,Megalomyrmex_pacova
Megalomyrmex.piriana,Megalomyrmex_piriana,247987.0565,5.394429014,Megalomyrmex_piriana
Megalomyrmex.poatan,Megalomyrmex_poatan,1377711.476,6.139158276,Megalomyrmex_poatan
Megalomyrmex.pusillus,Megalomyrmex_pusillus,1582967.874,6.199472101,Megalomyrmex_pusillus
Megalomyrmex.reina,Megalomyrmex_reina,51395.81018,4.710927716,Megalomyrmex_reina
Megalomyrmex.silvestrii,Megalomyrmex_silvestrii,11111093.04,7.045756784,Megalomyrmex_silvestrii
Megalomyrmex.staudingeri,Megalomyrmex_staudingeri,3423553.579,6.534477129,Megalomyrmex_staudingeri
Megalomyrmex.symmetochus,Megalomyrmex_symmetochus,7622883.637,6.88211929,Megalomyrmex_symmetochus
Megalomyrmex.tasyba,Megalomyrmex_tasyba,247987.0565,5.394429014,Megalomyrmex_tasyba
Megalomyrmex.timbira,Megalomyrmex_timbira,1303849.285,6.115227393,Megalomyrmex_timbira
Megalomyrmex.wallacei,Megalomyrmex_wallacei,4552942.319,6.658292148,Megalomyrmex_wallacei
Megalomyrmex.wettereri,Megalomyrmex_wettereri,125772.1456,5.09958447,Megalomyrmex_wettereri
Megalomyrmex.weyrauchi,Megalomyrmex_weyrauchi,1443708.472,6.159479505,Megalomyrmex_weyrauchi
Megaponera.analis,Megaponera_analis,19555493.14,7.291268772,Megaponera_analis
Melissotarsus.beccarii,Melissotarsus_beccarii,4212234.024,6.624512492,Melissotarsus_beccarii
Melissotarsus.emeryi,Melissotarsus_emeryi,13856531.47,7.141654532,Melissotarsus_emeryi
Melissotarsus.insularis,Melissotarsus_insularis,593087.2472,5.773118586,Melissotarsus_insularis
Melissotarsus.weissi,Melissotarsus_weissi,4518663.784,6.655010028,Melissotarsus_weissi
Melophorus.aeneovirens,Melophorus_aeneovirens,6274187.511,6.797557494,Melophorus_aeneovirens
Melophorus.anderseni,Melophorus_anderseni,1348376.173,6.129811069,Melophorus_anderseni
Melophorus.andersenioides,Melophorus_andersenioides,3574658.21,6.553234523,Melophorus_andersenioides
Melophorus.ankylochaetes,Melophorus_ankylochaetes,6410511.07,6.806892655,Melophorus_ankylochaetes
Melophorus.argus,Melophorus_argus,1348376.173,6.129811069,Melophorus_argus
Melophorus.attenuipes,Melophorus_attenuipes,2528633.316,6.402885856,Melophorus_attenuipes
Melophorus.bagoti,Melophorus_bagoti,7622563.684,6.882101061,Melophorus_bagoti
Melophorus.barbellulatus,Melophorus_barbellulatus,2025349.386,6.306499953,Melophorus_barbellulatus
Melophorus.biroi,Melophorus_biroi,7690798.675,6.885971443,Melophorus_biroi
Melophorus.brevignathus,Melophorus_brevignathus,3076984.001,6.488125238,Melophorus_brevignathus
Melophorus.brevipalpus,Melophorus_brevipalpus,984192.7572,5.993080165,Melophorus_brevipalpus
Melophorus.bruneus,Melophorus_bruneus,6274187.511,6.797557494,Melophorus_bruneus
Melophorus.caeruleoviolaceus,Melophorus_caeruleoviolaceus,6353547.199,6.803016261,Melophorus_caeruleoviolaceus
Melophorus.canus,Melophorus_canus,6046327.655,6.781491678,Melophorus_canus
Melophorus.castaneus,Melophorus_castaneus,6581407.055,6.818318752,Melophorus_castaneus
Melophorus.castanopus,Melophorus_castanopus,2085181.358,6.319143834,Melophorus_castanopus
Melophorus.cerasinoniger,Melophorus_cerasinoniger,2016946.367,6.30469435,Melophorus_cerasinoniger
Melophorus.chauliodon,Melophorus_chauliodon,7394703.828,6.868920784,Melophorus_chauliodon
Melophorus.chrysus,Melophorus_chrysus,3740685.93,6.572951246,Melophorus_chrysus
Melophorus.clypeatus,Melophorus_clypeatus,1487476.688,6.172450168,Melophorus_clypeatus
Melophorus.compactus,Melophorus_compactus,2533501.582,6.40372118,Melophorus_compactus
Melophorus.cuneatus,Melophorus_cuneatus,1041156.629,6.017516068,Melophorus_cuneatus
Melophorus.curtus,Melophorus_curtus,6638370.926,6.822061515,Melophorus_curtus
Melophorus.dicyrtos,Melophorus_dicyrtos,5605617.317,6.748623446,Melophorus_dicyrtos
Melophorus.diversus,Melophorus_diversus,4866070.511,6.687178398,Melophorus_diversus
Melophorus.eumorphus,Melophorus_eumorphus,2830243.139,6.451823746,Melophorus_eumorphus
Melophorus.fieldi,Melophorus_fieldi,4178619.312,6.621032807,Melophorus_fieldi
Melophorus.fulgidus,Melophorus_fulgidus,984192.7572,5.993080165,Melophorus_fulgidus
Melophorus.fulvidus,Melophorus_fulvidus,4564460.688,6.659389471,Melophorus_fulvidus
Melophorus.fulvihirtus,Melophorus_fulvihirtus,2016946.367,6.30469435,Melophorus_fulvihirtus
Melophorus.gibbosus,Melophorus_gibbosus,4786710.823,6.680037192,Melophorus_gibbosus
Melophorus.gilliatensis,Melophorus_gilliatensis,1728607.828,6.237696475,Melophorus_gilliatensis
Melophorus.graciliceps,Melophorus_graciliceps,4786710.823,6.680037192,Melophorus_graciliceps
Melophorus.gracilipes,Melophorus_gracilipes,2528633.316,6.402885856,Melophorus_gracilipes
Melophorus.gracilis,Melophorus_gracilis,1487476.688,6.172450168,Melophorus_gracilis
Melophorus.griseus,Melophorus_griseus,1487476.688,6.172450168,Melophorus_griseus
Melophorus.hexidens,Melophorus_hexidens,804893.7533,5.905738557,Melophorus_hexidens
Melophorus.hirsutipes,Melophorus_hirsutipes,7622563.684,6.882101061,Melophorus_hirsutipes
Melophorus.hirsutus,Melophorus_hirsutus,2761361.438,6.441123256,Melophorus_hirsutus
Melophorus.incisus,Melophorus_incisus,3877009.489,6.588496864,Melophorus_incisus
Melophorus.inconspicuus,Melophorus_inconspicuus,7622563.684,6.882101061,Melophorus_inconspicuus
Melophorus.isaiah,Melophorus_isaiah,3373725.558,6.528109751,Melophorus_isaiah
Melophorus.kuklos,Melophorus_kuklos,2835852.86,6.452683693,Melophorus_kuklos
Melophorus.lanuginosus,Melophorus_lanuginosus,5666095.999,6.753283928,Melophorus_lanuginosus
Melophorus.laticeps,Melophorus_laticeps,6581407.055,6.818318752,Melophorus_laticeps
Melophorus.latinotus,Melophorus_latinotus,1041156.629,6.017516068,Melophorus_latinotus
Melophorus.lissotriches,Melophorus_lissotriches,5907227.14,6.77138367,Melophorus_lissotriches
Melophorus.longiceps,Melophorus_longiceps,804893.7533,5.905738557,Melophorus_longiceps
Melophorus.longipes,Melophorus_longipes,4861202.246,6.68674369,Melophorus_longipes
Melophorus.ludius,Melophorus_ludius,6274187.511,6.797557494,Melophorus_ludius
Melophorus.macrops,Melophorus_macrops,3517694.339,6.5462581,Melophorus_macrops
Melophorus.macroschismus,Melophorus_macroschismus,1041156.629,6.017516068,Melophorus_macroschismus
Melophorus.majeri,Melophorus_majeri,1041156.629,6.017516068,Melophorus_majeri
Melophorus.major,Melophorus_major,2292370.441,6.3602848,Melophorus_major
Melophorus.marmar,Melophorus_marmar,2025349.386,6.306499953,Melophorus_marmar
Melophorus.microreticulatus,Melophorus_microreticulatus,5907227.14,6.77138367,Melophorus_microreticulatus
Melophorus.microtriches,Melophorus_microtriches,7394703.828,6.868920784,Melophorus_microtriches
Melophorus.minimus,Melophorus_minimus,4558850.967,6.658855395,Melophorus_minimus
Melophorus.mjobergi,Melophorus_mjobergi,5605617.317,6.748623446,Melophorus_mjobergi
Melophorus.mullewaensis,Melophorus_mullewaensis,1041156.629,6.017516068,Melophorus_mullewaensis
Melophorus.nemophilus,Melophorus_nemophilus,2253209.242,6.352801524,Melophorus_nemophilus
Melophorus.oblongiceps,Melophorus_oblongiceps,984192.7572,5.993080165,Melophorus_oblongiceps
Melophorus.orthonotus,Melophorus_orthonotus,1487476.688,6.172450168,Melophorus_orthonotus
Melophorus.paramorphomenus,Melophorus_paramorphomenus,2528633.316,6.402885856,Melophorus_paramorphomenus
Melophorus.parvimolaris,Melophorus_parvimolaris,2835852.86,6.452683693,Melophorus_parvimolaris
Melophorus.pelecygnathus,Melophorus_pelecygnathus,5241433.902,6.719450113,Melophorus_pelecygnathus
Melophorus.pelorocephalus,Melophorus_pelorocephalus,3512826.073,6.545656648,Melophorus_pelorocephalus
Melophorus.perthensis,Melophorus_perthensis,7394703.828,6.868920784,Melophorus_perthensis
Melophorus.platyceps,Melophorus_platyceps,2253209.242,6.352801524,Melophorus_platyceps
Melophorus.postlei,Melophorus_postlei,2835852.86,6.452683693,Melophorus_postlei
Melophorus.potteri,Melophorus_potteri,6638370.926,6.822061515,Melophorus_potteri
Melophorus.praesens,Melophorus_praesens,5469293.758,6.73793125,Melophorus_praesens
Melophorus.prominens,Melophorus_prominens,2528633.316,6.402885856,Melophorus_prominens
Melophorus.propebiroi,Melophorus_propebiroi,1041156.629,6.017516068,Melophorus_propebiroi
Melophorus.purpureus,Melophorus_purpureus,1041156.629,6.017516068,Melophorus_purpureus
Melophorus.pusillus,Melophorus_pusillus,6589810.074,6.818872898,Melophorus_pusillus
Melophorus.quadratus,Melophorus_quadratus,2332568.93,6.367834486,Melophorus_quadratus
Melophorus.rufoniger,Melophorus_rufoniger,7622563.684,6.882101061,Melophorus_rufoniger
Melophorus.sericothrix,Melophorus_sericothrix,2025349.386,6.306499953,Melophorus_sericothrix
Melophorus.setosus,Melophorus_setosus,4564460.688,6.659389471,Melophorus_setosus
Melophorus.solitudinis,Melophorus_solitudinis,1041156.629,6.017516068,Melophorus_solitudinis
Melophorus.subulipalpus,Melophorus_subulipalpus,3512826.073,6.545656648,Melophorus_subulipalpus
Melophorus.sulconotus,Melophorus_sulconotus,2835852.86,6.452683693,Melophorus_sulconotus
Melophorus.sulla,Melophorus_sulla,6817669.93,6.833635972,Melophorus_sulla
Melophorus.tenuis,Melophorus_tenuis,1487476.688,6.172450168,Melophorus_tenuis
Melophorus.teretinotus,Melophorus_teretinotus,1487476.688,6.172450168,Melophorus_teretinotus
Melophorus.translucens,Melophorus_translucens,1041156.629,6.017516068,Melophorus_translucens
Melophorus.turbineus,Melophorus_turbineus,984192.7572,5.993080165,Melophorus_turbineus
Melophorus.turneri,Melophorus_turneri,7622563.684,6.882101061,Melophorus_turneri
Melophorus.vitreus,Melophorus_vitreus,5605617.317,6.748623446,Melophorus_vitreus
Melophorus.wheeleri,Melophorus_wheeleri,6589810.074,6.818872898,Melophorus_wheeleri
