Phy,Genus_name,Ecological Stratum,Exotic_status,bentity2_name,Notes
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,Okinawa,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,Satsunan Islands,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,South Korea,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,Volcano Islands,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,Yaeyama Islands,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Bahamas,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Borneo,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Caroline Islands,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Cayman Islands,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,District of Columbia,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Florida,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,France,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Georgia US,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Hawaii,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Honduras,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Jamaica,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Krakatau Islands,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Laos,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Lesser Antilles,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Lesser Sunda Islands,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Louisiana,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Malaysia and Singapore,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Maluku Islands,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Mariana Islands,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Maryland,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Micronesia,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Missouri,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Intercepted,Netherlands,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,New Guinea,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,North Carolina,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Northern Territory,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Oklahoma,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Philippines,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Puerto Rico,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Queensland,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Saudi Arabia,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,South Africa,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,South Carolina,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Taiwan,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Thailand,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Torres Strait Islands,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Vietnam,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Washington,
Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,Yemen,
Technomyrmex_elatior,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Italy,
Technomyrmex_elatior,Technomyrmex,Arboreal & Epigaeic,Intercepted,Netherlands,
Technomyrmex_gibbosus,Technomyrmex,Arboreal & Epigaeic,Intercepted,Taiwan,
Technomyrmex_jocosus,Technomyrmex,Arboreal & Epigaeic,Exotic,Lord Howe Island,
Technomyrmex_jocosus,Technomyrmex,Arboreal & Epigaeic,Exotic,New Zealand,
Technomyrmex_jocosus,Technomyrmex,Arboreal & Epigaeic,Exotic,Norfolk Island,
Technomyrmex_kraepelini,Technomyrmex,Arboreal & Epigaeic,Exotic,Caroline Islands,
Technomyrmex_kraepelini,Technomyrmex,Arboreal & Epigaeic,Exotic,Mariana Islands,
Technomyrmex_kraepelini,Technomyrmex,Arboreal & Epigaeic,Intercepted,Netherlands,
Technomyrmex_kraepelini,Technomyrmex,Arboreal & Epigaeic,Exotic,Palau,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Canary Islands,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Comoros,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Hawaii,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Italy,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Madagascar,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Madeira Islands,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Mascarene Islands,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Intercepted,Netherlands,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,New Zealand,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Seychelles,
Technomyrmex_pallipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,United Kingdom,
Technomyrmex_vexatus,Technomyrmex,Arboreal & Epigaeic,Exotic,Spain,
Technomyrmex_vexatus,Technomyrmex,Arboreal & Epigaeic,Exotic,Yemen,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Austral Islands,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Austria,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Belgium,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Bismarck Archipelago,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,California,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Comoros,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Czech Republic,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Denmark,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Fiji,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Finland,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,France,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,French Guiana,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Gambier Islands,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Germany,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Hawaii,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Kenya,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Madagascar,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Marquesas Islands,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Mascarene Islands,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Netherlands,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,New Caledonia,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,New Guinea,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Niue,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Northern Territory,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Samoan Islands,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Seychelles,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Society Islands,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Solomon Islands,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Switzerland,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Tuamotu Islands,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,United Kingdom,
Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,Vanuatu,
Temnothorax_longispinosus,Temnothorax,Epigaeic,Exotic,Spain,
Temnothorax_makora,Temnothorax,Epigaeic,Intercepted,Taiwan,
Temnothorax_recedens,Temnothorax,Epigaeic,Indoor Introduced,Denmark,
Temnothorax_schaumii,Temnothorax,Epigaeic,Intercepted,Netherlands,
Temnothorax_subditivus,Temnothorax,Epigaeic,Intercepted,California,
Temnothorax_subditivus,Temnothorax,Epigaeic,Intercepted,Hawaii,
Temnothorax_subditivus,Temnothorax,Epigaeic,Intercepted,Netherlands,
Temnothorax_unifasciatus,Temnothorax,Epigaeic,Exotic,United Kingdom,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Colorado,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Connecticut,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Delaware,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,District of Columbia,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Maryland,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Massachusetts,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Michigan,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,New Jersey,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,New York,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Ohio,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Ontario,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Pennsylvania,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Quebec,
Tetramorium_atratulum,Tetramorium,Arboreal & Epigaeic,Exotic,Virginia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Acre,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Alabama,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Algeria,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Amazonas_Brazil,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Andaman and Nicobar Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Andhra Pradesh,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Antioquia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Arizona,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Arkansas,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Arunachal Pradesh,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Assam,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Atlantico,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Austral Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Austria,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Azores Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Bahamas,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Bahia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Bangladesh,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Belgium,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Belize,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Bhutan,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Bismarck Archipelago,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Bolivia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Caldas,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,California,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Canary Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Cape Verde archipelago,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Caroline Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Cauca,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Chagos Archipelago,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Chile_nc,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Christmas Island,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Chubu,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Chugoku,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Cocos (Keeling) Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Cocos Island (Costa Rica),
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Comoros,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Connecticut,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Cook Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Costa Rica,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Crete,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Cuba,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Daito Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Intercepted,Denmark,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Easter Island,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Ecuador,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Egypt,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,El Salvador,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Eritrea,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Espirito Santo,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Ethiopia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Europa Island,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Fernando de Noronha Archipelago,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Fiji,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Florida,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,France,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,French Guiana,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Galapagos Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Gambier Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Georgia US,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Germany,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Ghana,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Guinea,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Guyana,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Hawaii,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Himachal Pradesh,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Hispaniola,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Honduras,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Huila,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Hungary,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Illinois,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Ireland,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Israel and Palestine,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Italy,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Izu Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Jalisco,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Jamaica,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Johnston Atoll,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Juan Fernandez Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Kanto,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Karnataka,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Kerala,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Kermadec Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Kinki,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Kiribati,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Kyushu,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Lesser Antilles,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Libya,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Line Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Lord Howe Island,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Louisiana,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Loyalty Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Madagascar,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Madeira Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Magdalena,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Maharashtra,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Malta,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Maluku Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Manitoba,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Mariana Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Marquesas Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Marshall Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Maryland,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Mascarene Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Meghalaya,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Meta,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Micronesia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Mississippi,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Missouri,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Montenegro,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Morocco,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Netherlands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,New Caledonia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,New Guinea,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,New Jersey,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,New South Wales,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,New York,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,New Zealand,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Nicaragua,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Norfolk Island,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,North Carolina,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Northern Territory,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Norway,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Ogasawara Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Ohio,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Okinawa,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Pakistan,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Palau,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Panama,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Para,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Peru,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Phoenix Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Piaui,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Pitcairn Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Portugal,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Puerto Rico,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,Quebec,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Queensland,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Quintana Roo,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Rio de Janeiro,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Rio Grande do Sul,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Risaralda,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Rondonia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Samoan Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Santa Catarina,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Sao Paulo,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Satsunan Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Saudi Arabia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Senkaku Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Seychelles,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Shikoku,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Sicily,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Sikkim,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Society Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Solomon Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Somalia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,South Africa,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,South Australia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,South Carolina,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,South Korea,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,South Western Australia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Spain,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Sri Lanka,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Intercepted,Sweden,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Syria,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Tamil Nadu,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Texas,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Tokelau,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Tonga,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Trinidad and Tobago,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Tuamotu Islands,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Tunisia,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Turkey,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Tuvalu,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,United Arab Emirates,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,United Kingdom,
Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,Uttar Pradesh,
